NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_SECONDARY_ALCOHOL_METABOLIC_PROCESS	GOBP_SECONDARY_ALCOHOL_METABOLIC_PROCESS		129	0.4141902	1.6572721	0.0	0.264898	1.0	4019	tags=37%, list=24%, signal=48%	
GOBP_NEURONAL_ACTION_POTENTIAL	GOBP_NEURONAL_ACTION_POTENTIAL		28	0.5525196	1.6554375	0.005376344	0.26252556	1.0	2962	tags=39%, list=17%, signal=47%	
GOBP_APPENDAGE_MORPHOGENESIS	GOBP_APPENDAGE_MORPHOGENESIS		132	0.4002113	1.6455227	0.0031496063	0.28079525	1.0	3280	tags=36%, list=19%, signal=45%	
GOBP_MOTILE_CILIUM_ASSEMBLY	GOBP_MOTILE_CILIUM_ASSEMBLY		53	0.47183833	1.6440302	0.0070422534	0.27866504	1.0	4576	tags=43%, list=27%, signal=59%	
GOBP_NEGATIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY		29	0.54875636	1.6422987	0.0056390977	0.27700886	1.0	1703	tags=28%, list=10%, signal=31%	
GOBP_RETINAL_GANGLION_CELL_AXON_GUIDANCE	GOBP_RETINAL_GANGLION_CELL_AXON_GUIDANCE		21	0.56630754	1.6421554	0.010948905	0.27126524	1.0	2414	tags=29%, list=14%, signal=33%	
GOBP_RESPONSE_TO_ZINC_ION	GOBP_RESPONSE_TO_ZINC_ION		39	0.51442003	1.6407027	0.0070546735	0.2686795	1.0	1984	tags=28%, list=12%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT		37	0.5085994	1.638394	0.010452962	0.268335	1.0	1364	tags=30%, list=8%, signal=32%	
GOBP_EMBRYONIC_AXIS_SPECIFICATION	GOBP_EMBRYONIC_AXIS_SPECIFICATION		28	0.5321069	1.6378593	0.009469697	0.2641188	1.0	3615	tags=39%, list=21%, signal=50%	
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_IMPORT	GOBP_POSITIVE_REGULATION_OF_GLUCOSE_IMPORT		29	0.54070467	1.6370718	0.012658228	0.26079333	1.0	1548	tags=28%, list=9%, signal=30%	
GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS		63	0.455006	1.6362104	0.0	0.2576864	1.0	3642	tags=41%, list=21%, signal=52%	
GOBP_GLUCAN_BIOSYNTHETIC_PROCESS	GOBP_GLUCAN_BIOSYNTHETIC_PROCESS		37	0.5149297	1.6359863	0.0072727273	0.25320745	1.0	1434	tags=24%, list=8%, signal=26%	
GOBP_NEURON_FATE_SPECIFICATION	GOBP_NEURON_FATE_SPECIFICATION		18	0.59972006	1.6355608	0.014705882	0.24932447	1.0	2124	tags=33%, list=12%, signal=38%	
GOBP_REGULATION_OF_GLUCONEOGENESIS	GOBP_REGULATION_OF_GLUCONEOGENESIS		46	0.48261523	1.6352088	0.010344828	0.24525145	1.0	1140	tags=17%, list=7%, signal=19%	
GOBP_SODIUM_ION_HOMEOSTASIS	GOBP_SODIUM_ION_HOMEOSTASIS		36	0.51764303	1.632822	0.016574586	0.24613711	1.0	2369	tags=33%, list=14%, signal=39%	
GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY		150	0.39356008	1.6303647	0.0	0.2473253	1.0	3292	tags=34%, list=19%, signal=42%	
GOBP_SPERM_MOTILITY	GOBP_SPERM_MOTILITY		94	0.4225416	1.6278864	0.003327787	0.24835585	1.0	2398	tags=27%, list=14%, signal=31%	
GOBP_RESPONSE_TO_PH	GOBP_RESPONSE_TO_PH		37	0.4965964	1.6190197	0.012433393	0.2647527	1.0	2836	tags=38%, list=17%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT		35	0.50822634	1.6189232	0.014059754	0.2604339	1.0	1947	tags=29%, list=11%, signal=32%	
GOBP_CATECHOLAMINE_SECRETION	GOBP_CATECHOLAMINE_SECRETION		41	0.49530208	1.6166	0.008665511	0.26184422	1.0	3160	tags=37%, list=18%, signal=45%	
GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION		116	0.4039509	1.6162883	0.0	0.2581933	1.0	2134	tags=27%, list=12%, signal=30%	
GOBP_SENSORY_PERCEPTION_OF_TASTE	GOBP_SENSORY_PERCEPTION_OF_TASTE		37	0.49688727	1.6142975	0.010676157	0.25878805	1.0	4999	tags=54%, list=29%, signal=76%	
GOBP_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS	GOBP_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS		37	0.5063375	1.6110266	0.008650519	0.26233622	1.0	1114	tags=24%, list=7%, signal=26%	
GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS		81	0.42832094	1.609242	0.0031897926	0.26214862	1.0	2238	tags=28%, list=13%, signal=33%	
GOBP_STEROL_METABOLIC_PROCESS	GOBP_STEROL_METABOLIC_PROCESS		134	0.39897704	1.609178	0.0	0.25815216	1.0	3175	tags=31%, list=19%, signal=38%	
GOBP_REGULATION_OF_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_FORMATION	GOBP_REGULATION_OF_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_FORMATION		16	0.60156006	1.607392	0.02930403	0.2585317	1.0	4047	tags=50%, list=24%, signal=65%	
GOBP_CELL_CELL_SIGNALING_BY_WNT	GOBP_CELL_CELL_SIGNALING_BY_WNT		413	0.34980518	1.6066232	0.0	0.2567495	1.0	2969	tags=27%, list=17%, signal=31%	
GOBP_RELAXATION_OF_CARDIAC_MUSCLE	GOBP_RELAXATION_OF_CARDIAC_MUSCLE		16	0.60370857	1.6060153	0.02112676	0.25424507	1.0	1217	tags=31%, list=7%, signal=34%	
GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT	GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT		114	0.3997192	1.600996	0.0032467532	0.2618942	1.0	2238	tags=29%, list=13%, signal=33%	
GOBP_PEROXISOME_ORGANIZATION	GOBP_PEROXISOME_ORGANIZATION		34	0.50243807	1.6005758	0.024778761	0.2590378	1.0	2664	tags=29%, list=16%, signal=35%	
GOBP_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION	GOBP_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION		36	0.5009465	1.5991056	0.010948905	0.25862047	1.0	3341	tags=39%, list=20%, signal=48%	
GOBP_SKELETAL_SYSTEM_MORPHOGENESIS	GOBP_SKELETAL_SYSTEM_MORPHOGENESIS		198	0.37446195	1.5963337	0.0015873016	0.26075146	1.0	1739	tags=21%, list=10%, signal=23%	
GOBP_CHOLESTEROL_EFFLUX	GOBP_CHOLESTEROL_EFFLUX		47	0.46775636	1.592863	0.012345679	0.26478344	1.0	3280	tags=47%, list=19%, signal=58%	
GOBP_AMYLOID_BETA_CLEARANCE	GOBP_AMYLOID_BETA_CLEARANCE		33	0.50473416	1.5924639	0.024054984	0.26204333	1.0	2177	tags=27%, list=13%, signal=31%	
GOBP_CELLULAR_GLUCAN_METABOLIC_PROCESS	GOBP_CELLULAR_GLUCAN_METABOLIC_PROCESS		63	0.44679037	1.5921972	0.0034965035	0.25903958	1.0	1434	tags=22%, list=8%, signal=24%	
GOBP_HEART_MORPHOGENESIS	GOBP_HEART_MORPHOGENESIS		230	0.36929813	1.5912206	0.0	0.2577709	1.0	3280	tags=33%, list=19%, signal=40%	
GOBP_BONE_MINERALIZATION	GOBP_BONE_MINERALIZATION		111	0.40191007	1.588525	0.0	0.26077366	1.0	1642	tags=24%, list=10%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_GLUCONEOGENESIS	GOBP_POSITIVE_REGULATION_OF_GLUCONEOGENESIS		15	0.60424894	1.5884653	0.02661597	0.2575248	1.0	1140	tags=20%, list=7%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_ANION_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_ANION_TRANSPORT		38	0.49474397	1.5880077	0.008960574	0.25527278	1.0	1642	tags=29%, list=10%, signal=32%	
GOBP_INTRACILIARY_TRANSPORT	GOBP_INTRACILIARY_TRANSPORT		47	0.46906325	1.5876282	0.021543985	0.25283507	1.0	5824	tags=66%, list=34%, signal=100%	
GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY		99	0.4130985	1.5869142	0.0016233766	0.25110662	1.0	2710	tags=29%, list=16%, signal=35%	
GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS		42	0.47638205	1.5857462	0.010695187	0.25047383	1.0	2614	tags=31%, list=15%, signal=36%	
GOBP_APPENDAGE_DEVELOPMENT	GOBP_APPENDAGE_DEVELOPMENT		165	0.38109428	1.5820974	0.0015898251	0.25527972	1.0	4221	tags=41%, list=25%, signal=54%	
GOBP_CARDIAC_SEPTUM_MORPHOGENESIS	GOBP_CARDIAC_SEPTUM_MORPHOGENESIS		66	0.44097498	1.5817236	0.008547009	0.25293428	1.0	1793	tags=27%, list=10%, signal=30%	
GOBP_PATTERN_SPECIFICATION_PROCESS	GOBP_PATTERN_SPECIFICATION_PROCESS		388	0.34591538	1.5807818	0.0	0.2518096	1.0	3305	tags=30%, list=19%, signal=36%	
GOBP_REGULATION_OF_AMYLOID_BETA_CLEARANCE	GOBP_REGULATION_OF_AMYLOID_BETA_CLEARANCE		16	0.5853812	1.580176	0.026022306	0.25006294	1.0	286	tags=19%, list=2%, signal=19%	
GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY		69	0.42955843	1.5796175	0.016366612	0.24833056	1.0	2674	tags=30%, list=16%, signal=36%	
GOBP_PROTEIN_LOCALIZATION_TO_CENP_A_CONTAINING_CHROMATIN	GOBP_PROTEIN_LOCALIZATION_TO_CENP_A_CONTAINING_CHROMATIN		17	0.5842035	1.5748045	0.021352313	0.256279	1.0	3343	tags=71%, list=20%, signal=88%	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT	GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT		21	0.5489934	1.5722431	0.02915952	0.2590212	1.0	2134	tags=29%, list=12%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MATURATION	GOBP_POSITIVE_REGULATION_OF_PROTEIN_MATURATION		23	0.52386093	1.5722163	0.025	0.2561746	1.0	2591	tags=35%, list=15%, signal=41%	
GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT		19	0.5739396	1.5714138	0.034671534	0.25492406	1.0	1076	tags=26%, list=6%, signal=28%	
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING	GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING		500	0.33765924	1.5710685	0.0	0.25283396	1.0	3050	tags=27%, list=18%, signal=32%	
GOBP_BASIC_AMINO_ACID_TRANSPORT	GOBP_BASIC_AMINO_ACID_TRANSPORT		17	0.5692964	1.5666056	0.033158813	0.2604895	1.0	1155	tags=24%, list=7%, signal=25%	
GOBP_BONE_MORPHOGENESIS	GOBP_BONE_MORPHOGENESIS		90	0.4128406	1.5659869	0.0033670033	0.25899798	1.0	1739	tags=22%, list=10%, signal=25%	
GOBP_MYELIN_MAINTENANCE	GOBP_MYELIN_MAINTENANCE		17	0.58622044	1.5657542	0.03949731	0.25669673	1.0	2102	tags=35%, list=12%, signal=40%	
GOBP_SPINAL_CORD_MOTOR_NEURON_DIFFERENTIATION	GOBP_SPINAL_CORD_MOTOR_NEURON_DIFFERENTIATION		23	0.5378366	1.5647062	0.023636363	0.256567	1.0	1645	tags=30%, list=10%, signal=34%	
GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS	GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS		110	0.3968843	1.5644042	0.0	0.25455385	1.0	3280	tags=37%, list=19%, signal=46%	
GOBP_RESPONSE_TO_LIGHT_INTENSITY	GOBP_RESPONSE_TO_LIGHT_INTENSITY		15	0.60431916	1.5625043	0.037181996	0.25590265	1.0	1483	tags=27%, list=9%, signal=29%	
GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS	GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS		249	0.35626552	1.5605831	0.0031796503	0.25742924	1.0	2640	tags=27%, list=15%, signal=31%	
GOBP_REGULATION_OF_HETEROCHROMATIN_FORMATION	GOBP_REGULATION_OF_HETEROCHROMATIN_FORMATION		26	0.51480705	1.5583277	0.03046595	0.2597664	1.0	4047	tags=42%, list=24%, signal=55%	
GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS	GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS		60	0.4413331	1.5578325	0.013675214	0.25825727	1.0	3273	tags=40%, list=19%, signal=49%	
GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION		35	0.47851476	1.5537709	0.024029575	0.26404965	1.0	961	tags=20%, list=6%, signal=21%	
GOBP_NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	GOBP_NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS		46	0.44809604	1.5473946	0.016393442	0.27595425	1.0	2009	tags=22%, list=12%, signal=25%	
GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE	GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE		25	0.5179561	1.5421195	0.032315977	0.28538904	1.0	3679	tags=48%, list=22%, signal=61%	
GOBP_REGULATION_OF_CHOLESTEROL_EFFLUX	GOBP_REGULATION_OF_CHOLESTEROL_EFFLUX		35	0.48091173	1.5390834	0.02909091	0.2896936	1.0	3280	tags=51%, list=19%, signal=64%	
GOBP_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_FORMATION	GOBP_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_FORMATION		22	0.53623563	1.5383688	0.04521739	0.28851008	1.0	4047	tags=41%, list=24%, signal=54%	
GOBP_ENERGY_RESERVE_METABOLIC_PROCESS	GOBP_ENERGY_RESERVE_METABOLIC_PROCESS		71	0.4301765	1.5374994	0.008576329	0.28776273	1.0	1434	tags=21%, list=8%, signal=23%	
GOBP_REGIONALIZATION	GOBP_REGIONALIZATION		288	0.34471896	1.5372908	0.0	0.28557315	1.0	3305	tags=30%, list=19%, signal=37%	
GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION		43	0.4552611	1.5367794	0.026690392	0.2841007	1.0	2134	tags=28%, list=12%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE		16	0.5866591	1.5357064	0.04693141	0.2839609	1.0	85	tags=13%, list=0%, signal=13%	
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_MORPHOGENESIS	GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_MORPHOGENESIS		16	0.56512225	1.5354732	0.03538175	0.28194815	1.0	3603	tags=56%, list=21%, signal=71%	
GOBP_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION	GOBP_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION		20	0.53945005	1.534102	0.034358047	0.28283098	1.0	1217	tags=15%, list=7%, signal=16%	
GOBP_CELL_DIFFERENTIATION_IN_SPINAL_CORD	GOBP_CELL_DIFFERENTIATION_IN_SPINAL_CORD		32	0.49428946	1.5332787	0.019097222	0.2821593	1.0	3280	tags=44%, list=19%, signal=54%	
GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER	GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER		26	0.518408	1.5320957	0.02586207	0.282263	1.0	3969	tags=54%, list=23%, signal=70%	
GOBP_EXTRACELLULAR_TRANSPORT	GOBP_EXTRACELLULAR_TRANSPORT		42	0.45838475	1.5288131	0.014084507	0.2872793	1.0	3152	tags=29%, list=18%, signal=35%	
GOBP_MESENCHYMAL_CELL_MIGRATION	GOBP_MESENCHYMAL_CELL_MIGRATION		55	0.43244943	1.5279512	0.015075377	0.28693977	1.0	3679	tags=45%, list=22%, signal=58%	
GOBP_KERATINIZATION	GOBP_KERATINIZATION		24	0.5214722	1.5269362	0.028673835	0.2868006	1.0	953	tags=21%, list=6%, signal=22%	
GOBP_MOTOR_NEURON_AXON_GUIDANCE	GOBP_MOTOR_NEURON_AXON_GUIDANCE		28	0.50445646	1.5267862	0.032667875	0.28465915	1.0	1007	tags=25%, list=6%, signal=27%	
