NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_DNA_RECOMBINATION	GOBP_DNA_RECOMBINATION	Details ...	305	-0.58252484	-2.8751843	0.0	0.0	0.0	3126	tags=44%, list=18%, signal=52%	
GOBP_DNA_REPLICATION_INITIATION	GOBP_DNA_REPLICATION_INITIATION	Details ...	36	-0.83584	-2.8747797	0.0	0.0	0.0	996	tags=64%, list=6%, signal=68%	
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	Details ...	302	-0.58908653	-2.8744605	0.0	0.0	0.0	2872	tags=42%, list=17%, signal=50%	
GOBP_NEGATIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	GOBP_NEGATIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE		48	-0.78243613	-2.8660176	0.0	0.0	0.0	2122	tags=65%, list=12%, signal=74%	
GOBP_RIBOSOME_BIOGENESIS	GOBP_RIBOSOME_BIOGENESIS		302	-0.5770988	-2.8644836	0.0	0.0	0.0	5423	tags=71%, list=32%, signal=101%	
GOBP_CELL_CYCLE_DNA_REPLICATION	GOBP_CELL_CYCLE_DNA_REPLICATION		42	-0.8036398	-2.8626246	0.0	0.0	0.0	1710	tags=64%, list=10%, signal=71%	
GOBP_PROTEIN_LOCALIZATION_TO_CHROMATIN	GOBP_PROTEIN_LOCALIZATION_TO_CHROMATIN		52	-0.7672238	-2.8556721	0.0	0.0	0.0	1719	tags=50%, list=10%, signal=55%	
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS		446	-0.56340533	-2.8520486	0.0	0.0	0.0	5369	tags=67%, list=31%, signal=96%	
GOBP_CHROMATIN_REMODELING	GOBP_CHROMATIN_REMODELING		335	-0.57497627	-2.8510695	0.0	0.0	0.0	2989	tags=41%, list=17%, signal=49%	
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION	GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION		61	-0.7405639	-2.841867	0.0	0.0	0.0	2863	tags=64%, list=17%, signal=77%	
GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION		53	-0.7571233	-2.8156388	0.0	0.0	0.0	1212	tags=53%, list=7%, signal=57%	
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION		42	-0.79534847	-2.8147147	0.0	0.0	0.0	2165	tags=74%, list=13%, signal=84%	
GOBP_CHROMOSOME_SEPARATION	GOBP_CHROMOSOME_SEPARATION		129	-0.6428248	-2.7961502	0.0	0.0	0.0	2751	tags=49%, list=16%, signal=58%	
GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE		94	-0.66309243	-2.7901387	0.0	0.0	0.0	2350	tags=47%, list=14%, signal=54%	
GOBP_NCRNA_PROCESSING	GOBP_NCRNA_PROCESSING		413	-0.55381346	-2.7730927	0.0	0.0	0.0	5423	tags=63%, list=32%, signal=90%	
GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING	GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING		139	-0.6265788	-2.7715716	0.0	0.0	0.0	2960	tags=50%, list=17%, signal=60%	
GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION		112	-0.6382424	-2.7583091	0.0	0.0	0.0	2122	tags=46%, list=12%, signal=53%	
GOBP_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION	GOBP_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION		22	-0.8787261	-2.756059	0.0	0.0	0.0	1377	tags=77%, list=8%, signal=84%	
GOBP_TELOMERE_MAINTENANCE	GOBP_TELOMERE_MAINTENANCE		150	-0.6060535	-2.7500327	0.0	0.0	0.0	2960	tags=49%, list=17%, signal=58%	
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS		163	-0.6041924	-2.7358613	0.0	0.0	0.0	2863	tags=44%, list=17%, signal=52%	
GOBP_DNA_CONFORMATION_CHANGE	GOBP_DNA_CONFORMATION_CHANGE		105	-0.6478745	-2.727671	0.0	0.0	0.0	2021	tags=44%, list=12%, signal=49%	
GOBP_DOUBLE_STRAND_BREAK_REPAIR	GOBP_DOUBLE_STRAND_BREAK_REPAIR		289	-0.55721366	-2.7066245	0.0	0.0	0.0	3056	tags=40%, list=18%, signal=48%	
GOBP_RECOMBINATIONAL_REPAIR	GOBP_RECOMBINATIONAL_REPAIR		168	-0.5944207	-2.7038891	0.0	0.0	0.0	2666	tags=40%, list=16%, signal=47%	
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE		43	-0.7513503	-2.7037451	0.0	0.0	0.0	1397	tags=51%, list=8%, signal=56%	
GOBP_CHROMOSOME_LOCALIZATION	GOBP_CHROMOSOME_LOCALIZATION		87	-0.654504	-2.6962209	0.0	0.0	0.0	1412	tags=38%, list=8%, signal=41%	
GOBP_RRNA_METABOLIC_PROCESS	GOBP_RRNA_METABOLIC_PROCESS		263	-0.56004393	-2.6931274	0.0	0.0	0.0	5423	tags=68%, list=32%, signal=98%	
GOBP_MITOTIC_SPINDLE_ORGANIZATION	GOBP_MITOTIC_SPINDLE_ORGANIZATION		134	-0.6053046	-2.674221	0.0	0.0	0.0	2825	tags=43%, list=17%, signal=51%	
GOBP_METAPHASE_PLATE_CONGRESSION	GOBP_METAPHASE_PLATE_CONGRESSION		72	-0.6693	-2.6671145	0.0	0.0	0.0	1412	tags=40%, list=8%, signal=44%	
GOBP_DNA_TEMPLATED_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY	GOBP_DNA_TEMPLATED_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY		56	-0.68932563	-2.6443067	0.0	0.0	0.0	2923	tags=54%, list=17%, signal=64%	
GOBP_REGULATION_OF_DNA_REPLICATION	GOBP_REGULATION_OF_DNA_REPLICATION		130	-0.6059102	-2.6255858	0.0	0.0	0.0	2952	tags=48%, list=17%, signal=57%	
GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION	GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION		59	-0.68317485	-2.6240416	0.0	0.0	0.0	1412	tags=42%, list=8%, signal=46%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS		285	-0.535118	-2.6196237	0.0	0.0	0.0	3093	tags=43%, list=18%, signal=51%	
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS		287	-0.53322625	-2.61275	0.0	0.0	0.0	4903	tags=60%, list=29%, signal=83%	
GOBP_ORGANELLE_FISSION	GOBP_ORGANELLE_FISSION		485	-0.50774705	-2.6094806	0.0	0.0	0.0	2826	tags=38%, list=17%, signal=44%	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION		101	-0.6113816	-2.608385	0.0	0.0	0.0	2960	tags=50%, list=17%, signal=60%	
GOBP_DNA_STRAND_ELONGATION	GOBP_DNA_STRAND_ELONGATION		36	-0.756879	-2.6055963	0.0	0.0	0.0	2843	tags=69%, list=17%, signal=83%	
GOBP_REGULATION_OF_NUCLEAR_DIVISION	GOBP_REGULATION_OF_NUCLEAR_DIVISION		131	-0.5906411	-2.6007771	0.0	0.0	0.0	2122	tags=43%, list=12%, signal=48%	
GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING	GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING		127	-0.59404224	-2.5901601	0.0	0.0	0.0	3148	tags=45%, list=18%, signal=55%	
GOBP_CHROMOSOME_CONDENSATION	GOBP_CHROMOSOME_CONDENSATION		43	-0.71579766	-2.5702507	0.0	0.0	0.0	2244	tags=60%, list=13%, signal=69%	
GOBP_RNA_LOCALIZATION	GOBP_RNA_LOCALIZATION		191	-0.5506852	-2.5484138	0.0	0.0	0.0	3913	tags=52%, list=23%, signal=66%	
GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION		204	-0.5448963	-2.5457003	0.0	0.0	0.0	5466	tags=64%, list=32%, signal=93%	
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS		135	-0.57293296	-2.5385623	0.0	0.0	0.0	2963	tags=45%, list=17%, signal=54%	
GOBP_TRNA_METABOLIC_PROCESS	GOBP_TRNA_METABOLIC_PROCESS		190	-0.540378	-2.5244772	0.0	0.0	0.0	5701	tags=60%, list=33%, signal=89%	
GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT	GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT		47	-0.68129563	-2.5239973	0.0	0.0	0.0	3148	tags=64%, list=18%, signal=78%	
GOBP_MRNA_TRANSPORT	GOBP_MRNA_TRANSPORT		123	-0.5706693	-2.5188496	0.0	0.0	0.0	3913	tags=56%, list=23%, signal=72%	
GOBP_INTERSTRAND_CROSS_LINK_REPAIR	GOBP_INTERSTRAND_CROSS_LINK_REPAIR		39	-0.7256098	-2.516693	0.0	0.0	0.0	2660	tags=59%, list=16%, signal=70%	
GOBP_MITOCHONDRIAL_TRANSLATION	GOBP_MITOCHONDRIAL_TRANSLATION		131	-0.5693303	-2.4972937	0.0	0.0	0.0	5306	tags=68%, list=31%, signal=98%	
GOBP_SPINDLE_ORGANIZATION	GOBP_SPINDLE_ORGANIZATION		209	-0.52894676	-2.4933002	0.0	0.0	0.0	2831	tags=38%, list=17%, signal=45%	
GOBP_MRNA_PROCESSING	GOBP_MRNA_PROCESSING		447	-0.48939317	-2.4858756	0.0	0.0	0.0	5287	tags=59%, list=31%, signal=83%	
GOBP_RNA_SPLICING	GOBP_RNA_SPLICING		410	-0.4900833	-2.4824734	0.0	0.0	0.0	4407	tags=52%, list=26%, signal=68%	
GOBP_NUCLEAR_EXPORT	GOBP_NUCLEAR_EXPORT		154	-0.5577629	-2.478267	0.0	0.0	0.0	4404	tags=55%, list=26%, signal=74%	
GOBP_DNA_BIOSYNTHETIC_PROCESS	GOBP_DNA_BIOSYNTHETIC_PROCESS		187	-0.5355833	-2.473503	0.0	0.0	0.0	3093	tags=47%, list=18%, signal=56%	
GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING		78	-0.61220074	-2.470943	0.0	0.0	0.0	2930	tags=53%, list=17%, signal=63%	
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS		73	-0.6086807	-2.4696903	0.0	0.0	0.0	5423	tags=68%, list=32%, signal=100%	
GOBP_RNA_EXPORT_FROM_NUCLEUS	GOBP_RNA_EXPORT_FROM_NUCLEUS		81	-0.6119729	-2.459936	0.0	0.0	0.0	3913	tags=59%, list=23%, signal=76%	
GOBP_MITOCHONDRIAL_GENE_EXPRESSION	GOBP_MITOCHONDRIAL_GENE_EXPRESSION		162	-0.5398945	-2.451314	0.0	0.0	0.0	5306	tags=63%, list=31%, signal=90%	
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION		172	-0.5316821	-2.4456005	0.0	0.0	0.0	2960	tags=44%, list=17%, signal=52%	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION		24	-0.782492	-2.4419374	0.0	0.0	0.0	2014	tags=71%, list=12%, signal=80%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE		358	-0.49233714	-2.4402976	0.0	0.0	0.0	3337	tags=40%, list=20%, signal=49%	
GOBP_CENTROMERE_COMPLEX_ASSEMBLY	GOBP_CENTROMERE_COMPLEX_ASSEMBLY		31	-0.752372	-2.4312716	0.0	0.0	0.0	1851	tags=65%, list=11%, signal=72%	
GOBP_TRNA_PROCESSING	GOBP_TRNA_PROCESSING		130	-0.55693126	-2.430489	0.0	0.0	0.0	5766	tags=62%, list=34%, signal=92%	
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION		154	-0.54049325	-2.429359	0.0	0.0	0.0	3913	tags=51%, list=23%, signal=65%	
GOBP_PROTEIN_LOCALIZATION_TO_CENP_A_CONTAINING_CHROMATIN	GOBP_PROTEIN_LOCALIZATION_TO_CENP_A_CONTAINING_CHROMATIN		17	-0.862221	-2.4166071	0.0	0.0	0.0	1719	tags=88%, list=10%, signal=98%	
GOBP_REGULATION_OF_DNA_RECOMBINATION	GOBP_REGULATION_OF_DNA_RECOMBINATION		124	-0.55405337	-2.4142482	0.0	0.0	0.0	3803	tags=48%, list=22%, signal=61%	
GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION	GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION		29	-0.73431206	-2.411534	0.0	0.0	0.0	1385	tags=52%, list=8%, signal=56%	
GOBP_RNA_MODIFICATION	GOBP_RNA_MODIFICATION		168	-0.5196951	-2.4011996	0.0	0.0	0.0	5455	tags=56%, list=32%, signal=81%	
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION		403	-0.4741448	-2.4003937	0.0	0.0	0.0	3148	tags=39%, list=18%, signal=47%	
GOBP_RIBOSOME_ASSEMBLY	GOBP_RIBOSOME_ASSEMBLY		57	-0.624004	-2.3968406	0.0	0.0	0.0	5106	tags=68%, list=30%, signal=97%	
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE		37	-0.7008365	-2.3965924	0.0	0.0	0.0	939	tags=35%, list=5%, signal=37%	
GOBP_REPLICATION_FORK_PROCESSING	GOBP_REPLICATION_FORK_PROCESSING		47	-0.6573749	-2.3933244	0.0	0.0	0.0	2923	tags=49%, list=17%, signal=59%	
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION		427	-0.4713788	-2.3915153	0.0	0.0	0.0	2992	tags=37%, list=18%, signal=43%	
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE	GOBP_REGULATION_OF_TELOMERE_MAINTENANCE		99	-0.5681758	-2.3897429	0.0	0.0	0.0	2960	tags=47%, list=17%, signal=57%	
GOBP_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION	GOBP_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION		15	-0.8755023	-2.3855062	0.0	0.0	0.0	1186	tags=80%, list=7%, signal=86%	
GOBP_MRNA_EXPORT_FROM_NUCLEUS	GOBP_MRNA_EXPORT_FROM_NUCLEUS		62	-0.606732	-2.383241	0.0	0.0	0.0	4396	tags=65%, list=26%, signal=87%	
GOBP_NEGATIVE_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION		17	-0.84667224	-2.379759	0.0	0.0	0.0	2272	tags=88%, list=13%, signal=102%	
GOBP_KINETOCHORE_ORGANIZATION	GOBP_KINETOCHORE_ORGANIZATION		23	-0.7912947	-2.376767	0.0	0.0	0.0	1618	tags=70%, list=9%, signal=77%	
GOBP_MEIOTIC_CELL_CYCLE	GOBP_MEIOTIC_CELL_CYCLE		240	-0.49786893	-2.3751557	0.0	0.0	0.0	2672	tags=37%, list=16%, signal=43%	
GOBP_MITOTIC_DNA_INTEGRITY_CHECKPOINT_SIGNALING	GOBP_MITOTIC_DNA_INTEGRITY_CHECKPOINT_SIGNALING		83	-0.5782334	-2.3664293	0.0	0.0	0.0	3072	tags=43%, list=18%, signal=53%	
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE		220	-0.502858	-2.356165	0.0	0.0	0.0	3072	tags=41%, list=18%, signal=49%	
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS		77	-0.5851245	-2.3468764	0.0	0.0	0.0	5402	tags=74%, list=32%, signal=108%	
GOBP_CENTROSOME_DUPLICATION	GOBP_CENTROSOME_DUPLICATION		71	-0.59349823	-2.3337514	0.0	0.0	0.0	2204	tags=44%, list=13%, signal=50%	
GOBP_SISTER_CHROMATID_COHESION	GOBP_SISTER_CHROMATID_COHESION		59	-0.61030436	-2.3311703	0.0	0.0	0.0	2680	tags=37%, list=16%, signal=44%	
GOBP_MEIOTIC_CELL_CYCLE_PROCESS	GOBP_MEIOTIC_CELL_CYCLE_PROCESS		179	-0.503088	-2.319777	0.0	0.0	0.0	2672	tags=39%, list=16%, signal=45%	
GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY	GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY		38	-0.6465565	-2.3195908	0.0	0.0	0.0	3284	tags=66%, list=19%, signal=81%	
GOBP_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION	GOBP_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION		44	-0.63706833	-2.319488	0.0	0.0	0.0	1687	tags=39%, list=10%, signal=43%	
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION		313	-0.47283733	-2.3060453	0.0	0.0	0.0	2974	tags=37%, list=17%, signal=44%	
GOBP_MATURATION_OF_5_8S_RRNA	GOBP_MATURATION_OF_5_8S_RRNA		36	-0.66591275	-2.29495	0.0	0.0	0.0	4606	tags=83%, list=27%, signal=114%	
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS		287	-0.467224	-2.294768	0.0	0.0	0.0	3118	tags=38%, list=18%, signal=45%	
GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS	GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS		67	-0.5833343	-2.2874804	0.0	0.0	0.0	2930	tags=51%, list=17%, signal=61%	
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE	GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE		65	-0.5833348	-2.2849228	0.0	0.0	0.0	2960	tags=52%, list=17%, signal=63%	
GOBP_MITOTIC_SPINDLE_ASSEMBLY	GOBP_MITOTIC_SPINDLE_ASSEMBLY		75	-0.5730285	-2.284185	0.0	0.0	0.0	2825	tags=37%, list=17%, signal=45%	
GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE	GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE		21	-0.743336	-2.2810638	0.0	0.0	0.0	1397	tags=52%, list=8%, signal=57%	
GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING	GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING		28	-0.69889194	-2.2789226	0.0	0.0	0.0	4606	tags=89%, list=27%, signal=122%	
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE	GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE		466	-0.4510449	-2.2785785	0.0	0.0	0.0	3072	tags=37%, list=18%, signal=44%	
GOBP_SPINDLE_ASSEMBLY	GOBP_SPINDLE_ASSEMBLY		143	-0.50227994	-2.2667902	0.0	0.0	0.0	2831	tags=36%, list=17%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS		223	-0.47714514	-2.2666965	0.0	0.0	0.0	2122	tags=33%, list=12%, signal=37%	
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT	GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT		20	-0.7518071	-2.2660909	0.0	0.0	0.0	2863	tags=70%, list=17%, signal=84%	
GOBP_TRNA_MODIFICATION	GOBP_TRNA_MODIFICATION		91	-0.5366117	-2.25992	0.0	0.0	0.0	5766	tags=58%, list=34%, signal=87%	
GOBP_NEGATIVE_REGULATION_OF_DNA_REPLICATION	GOBP_NEGATIVE_REGULATION_OF_DNA_REPLICATION		27	-0.7060036	-2.2598429	0.0	0.0	0.0	2582	tags=56%, list=15%, signal=65%	
GOBP_TELOMERASE_RNA_LOCALIZATION	GOBP_TELOMERASE_RNA_LOCALIZATION		19	-0.761634	-2.2443848	0.0	7.772698E-6	0.001	2853	tags=74%, list=17%, signal=88%	
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION		150	-0.4975309	-2.2435782	0.0	7.706827E-6	0.001	3114	tags=39%, list=18%, signal=48%	
GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING	GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING		36	-0.6750623	-2.2432892	0.0	7.642065E-6	0.001	2537	tags=50%, list=15%, signal=59%	
GOBP_BASE_EXCISION_REPAIR	GOBP_BASE_EXCISION_REPAIR		42	-0.6292047	-2.2416449	0.0	7.57838E-6	0.001	2572	tags=45%, list=15%, signal=53%	
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION		147	-0.4969161	-2.241016	0.0	7.5157495E-6	0.001	3602	tags=42%, list=21%, signal=53%	
GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS	GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS		112	-0.5182046	-2.2391787	0.0	7.4541445E-6	0.001	2937	tags=41%, list=17%, signal=49%	
GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE		176	-0.4897711	-2.2277768	0.0	1.4882148E-5	0.002	3148	tags=39%, list=18%, signal=47%	
