NAME	TITLE	SCORE	
CTSK	cathepsin K [Source:HGNC Symbol;Acc:HGNC:2536]	2.762519	
HCFC1R1	host cell factor C1 regulator 1 [Source:HGNC Symbol;Acc:HGNC:21198]	2.7320287	
DCDC2	doublecortin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18141]	2.7273388	
SECTM1	secreted and transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:10707]	2.7218304	
ASIC2	acid sensing ion channel subunit 2 [Source:HGNC Symbol;Acc:HGNC:99]	2.7008867	
IGSF3	immunoglobulin superfamily member 3 [Source:HGNC Symbol;Acc:HGNC:5950]	2.6937037	
TMEM119	transmembrane protein 119 [Source:HGNC Symbol;Acc:HGNC:27884]	2.6899836	
KRT4	keratin 4 [Source:HGNC Symbol;Acc:HGNC:6441]	2.683181	
AKR1C3	aldo-keto reductase family 1 member C3 [Source:HGNC Symbol;Acc:HGNC:386]	2.668182	
ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3363]	2.6578634	
DAPK1	death associated protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:2674]	2.6449904	
CEND1	cell cycle exit and neuronal differentiation 1 [Source:HGNC Symbol;Acc:HGNC:24153]	2.6193094	
ANKRD53	ankyrin repeat domain 53 [Source:HGNC Symbol;Acc:HGNC:25691]	2.614397	
ACTC1	actin alpha cardiac muscle 1 [Source:HGNC Symbol;Acc:HGNC:143]	2.5784569	
SH2D4B	SH2 domain containing 4B [Source:HGNC Symbol;Acc:HGNC:31440]	2.561286	
H2BC7	H2B clustered histone 7 [Source:HGNC Symbol;Acc:HGNC:4752]	2.5539186	
GCK	glucokinase [Source:HGNC Symbol;Acc:HGNC:4195]	2.5517573	
THPO	thrombopoietin [Source:HGNC Symbol;Acc:HGNC:11795]	2.5413315	
GCHFR	GTP cyclohydrolase I feedback regulator [Source:HGNC Symbol;Acc:HGNC:4194]	2.5342424	
CTAGE7P	CTAGE family member 7, pseudogene [Source:HGNC Symbol;Acc:HGNC:25111]	2.4984992	
RGS9	regulator of G protein signaling 9 [Source:HGNC Symbol;Acc:HGNC:10004]	2.4971838	
ZNF853	zinc finger protein 853 [Source:HGNC Symbol;Acc:HGNC:21767]	2.4950452	
EBF4	EBF family member 4 [Source:HGNC Symbol;Acc:HGNC:29278]	2.4913883	
EPHB6	EPH receptor B6 [Source:HGNC Symbol;Acc:HGNC:3396]	2.4649582	
CABCOCO1	ciliary associated calcium binding coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:28678]	2.4490979	
SHF	Src homology 2 domain containing F [Source:HGNC Symbol;Acc:HGNC:25116]	2.446395	
CRYM	crystallin mu [Source:HGNC Symbol;Acc:HGNC:2418]	2.444731	
COL9A2	collagen type IX alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2218]	2.4416132	
TACR2	tachykinin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11527]	2.4380667	
CPNE5	copine 5 [Source:HGNC Symbol;Acc:HGNC:2318]	2.4354734	
CCDC74B	coiled-coil domain containing 74B [Source:HGNC Symbol;Acc:HGNC:25267]	2.427625	
RTP4	receptor transporter protein 4 [Source:HGNC Symbol;Acc:HGNC:23992]	2.4222412	
CGNL1	cingulin like 1 [Source:HGNC Symbol;Acc:HGNC:25931]	2.4077826	
MAFB	MAF bZIP transcription factor B [Source:HGNC Symbol;Acc:HGNC:6408]	2.4056125	
METTL7A	methyltransferase like 7A [Source:HGNC Symbol;Acc:HGNC:24550]	2.4053175	
SPINT1	serine peptidase inhibitor, Kunitz type 1 [Source:HGNC Symbol;Acc:HGNC:11246]	2.4020426	
CNKSR1	connector enhancer of kinase suppressor of Ras 1 [Source:HGNC Symbol;Acc:HGNC:19700]	2.4006531	
MAPT	microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]	2.366806	
MAOA	monoamine oxidase A [Source:HGNC Symbol;Acc:HGNC:6833]	2.366517	
ATP1A2	ATPase Na+/K+ transporting subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:800]	2.3644826	
JAM2	junctional adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:14686]	2.3625293	
PLD1	phospholipase D1 [Source:HGNC Symbol;Acc:HGNC:9067]	2.358937	
TRIM29	tripartite motif containing 29 [Source:HGNC Symbol;Acc:HGNC:17274]	2.3497653	
MMP11	matrix metallopeptidase 11 [Source:HGNC Symbol;Acc:HGNC:7157]	2.345491	
CD7	CD7 molecule [Source:HGNC Symbol;Acc:HGNC:1695]	2.3378437	
NDRG4	NDRG family member 4 [Source:HGNC Symbol;Acc:HGNC:14466]	2.3375783	
H2BC9	H2B clustered histone 9 [Source:HGNC Symbol;Acc:HGNC:4755]	2.3292952	
OLFML2B	olfactomedin like 2B [Source:HGNC Symbol;Acc:HGNC:24558]	2.3278348	
APOL3	apolipoprotein L3 [Source:HGNC Symbol;Acc:HGNC:14868]	2.318558	
EFNB3	ephrin B3 [Source:HGNC Symbol;Acc:HGNC:3228]	2.299957	
URAHP	urate (hydroxyiso-) hydrolase, pseudogene [Source:HGNC Symbol;Acc:HGNC:43695]	2.2924063	
KIT	KIT proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6342]	2.2908478	
PLEKHB1	pleckstrin homology domain containing B1 [Source:HGNC Symbol;Acc:HGNC:19079]	2.289277	
APOBEC3D	apolipoprotein B mRNA editing enzyme catalytic subunit 3D [Source:HGNC Symbol;Acc:HGNC:17354]	2.288191	
GLUD2	glutamate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:4336]	2.2852173	
AFP	alpha fetoprotein [Source:HGNC Symbol;Acc:HGNC:317]	2.2793274	
YPEL4	yippee like 4 [Source:HGNC Symbol;Acc:HGNC:18328]	2.2637234	
QPRT	quinolinate phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:9755]	2.26245	
PALM3	paralemmin 3 [Source:HGNC Symbol;Acc:HGNC:33274]	2.2608883	
CDC42BPG	CDC42 binding protein kinase gamma [Source:HGNC Symbol;Acc:HGNC:29829]	2.2469943	
SELENBP1	selenium binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10719]	2.2459335	
H3C11	H3 clustered histone 11 [Source:HGNC Symbol;Acc:HGNC:4771]	2.2430427	
OLFML2A	olfactomedin like 2A [Source:HGNC Symbol;Acc:HGNC:27270]	2.2423034	
ADRA1B	adrenoceptor alpha 1B [Source:HGNC Symbol;Acc:HGNC:278]	2.240546	
ANKRD35	ankyrin repeat domain 35 [Source:HGNC Symbol;Acc:HGNC:26323]	2.2388322	
RADX	RPA1 related single stranded DNA binding protein, X-linked [Source:HGNC Symbol;Acc:HGNC:25486]	2.236568	
SALL2	spalt like transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10526]	2.232509	
CDKL1	cyclin dependent kinase like 1 [Source:HGNC Symbol;Acc:HGNC:1781]	2.2265406	
HAAO	3-hydroxyanthranilate 3,4-dioxygenase [Source:HGNC Symbol;Acc:HGNC:4796]	2.2222798	
LGI4	leucine rich repeat LGI family member 4 [Source:HGNC Symbol;Acc:HGNC:18712]	2.2196	
WNT11	Wnt family member 11 [Source:HGNC Symbol;Acc:HGNC:12776]	2.214428	
FAM149A	family with sequence similarity 149 member A [Source:HGNC Symbol;Acc:HGNC:24527]	2.2041621	
SELENOP	selenoprotein P [Source:HGNC Symbol;Acc:HGNC:10751]	2.1972	
RND2	Rho family GTPase 2 [Source:HGNC Symbol;Acc:HGNC:18315]	2.1931746	
RASSF4	Ras association domain family member 4 [Source:HGNC Symbol;Acc:HGNC:20793]	2.1927876	
C1QTNF5	C1q and TNF related 5 [Source:HGNC Symbol;Acc:HGNC:14344]	2.1889272	
CAND2	cullin associated and neddylation dissociated 2 (putative) [Source:HGNC Symbol;Acc:HGNC:30689]	2.1889093	
CFD	complement factor D [Source:HGNC Symbol;Acc:HGNC:2771]	2.1824713	
EIF4EBP3	eukaryotic translation initiation factor 4E binding protein 3 [Source:HGNC Symbol;Acc:HGNC:3290]	2.1812503	
ABCC6	ATP binding cassette subfamily C member 6 [Source:HGNC Symbol;Acc:HGNC:57]	2.178461	
CCDC184	coiled-coil domain containing 184 [Source:HGNC Symbol;Acc:HGNC:33749]	2.17785	
KLF15	Kruppel like factor 15 [Source:HGNC Symbol;Acc:HGNC:14536]	2.1716924	
SEMA3F	semaphorin 3F [Source:HGNC Symbol;Acc:HGNC:10728]	2.158862	
RAB39B	RAB39B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16499]	2.1549025	
SEMA4G	semaphorin 4G [Source:HGNC Symbol;Acc:HGNC:10735]	2.1539156	
RASL11B	RAS like family 11 member B [Source:HGNC Symbol;Acc:HGNC:23804]	2.1524882	
TCEAL7	transcription elongation factor A like 7 [Source:HGNC Symbol;Acc:HGNC:28336]	2.151723	
PLXDC1	plexin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20945]	2.150164	
CHKB-CPT1B	CHKB-CPT1B readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:41998]	2.1455643	
UCP2	uncoupling protein 2 [Source:HGNC Symbol;Acc:HGNC:12518]	2.1425872	
SLC7A7	solute carrier family 7 member 7 [Source:HGNC Symbol;Acc:HGNC:11065]	2.1388314	
VWA5A	von Willebrand factor A domain containing 5A [Source:HGNC Symbol;Acc:HGNC:6658]	2.1339087	
TGFB3	transforming growth factor beta 3 [Source:HGNC Symbol;Acc:HGNC:11769]	2.1295393	
FAXDC2	fatty acid hydroxylase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1334]	2.1268399	
WNT4	Wnt family member 4 [Source:HGNC Symbol;Acc:HGNC:12783]	2.1261299	
PLAAT3	phospholipase A and acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:17825]	2.1246738	
HAPLN3	hyaluronan and proteoglycan link protein 3 [Source:HGNC Symbol;Acc:HGNC:21446]	2.1223264	
APOBR	apolipoprotein B receptor [Source:HGNC Symbol;Acc:HGNC:24087]	2.1179204	
ITPKB	inositol-trisphosphate 3-kinase B [Source:HGNC Symbol;Acc:HGNC:6179]	2.1131766	
CTSH	cathepsin H [Source:HGNC Symbol;Acc:HGNC:2535]	2.1028314	
PDE7B	phosphodiesterase 7B [Source:HGNC Symbol;Acc:HGNC:8792]	2.1023495	
PLPPR3	phospholipid phosphatase related 3 [Source:HGNC Symbol;Acc:HGNC:23497]	2.0893867	
ARL4C	ADP ribosylation factor like GTPase 4C [Source:HGNC Symbol;Acc:HGNC:698]	2.0881777	
PIANP	PILR alpha associated neural protein [Source:HGNC Symbol;Acc:HGNC:25338]	2.0853965	
FRZB	frizzled related protein [Source:HGNC Symbol;Acc:HGNC:3959]	2.0791728	
PRAM1	PML-RARA regulated adaptor molecule 1 [Source:HGNC Symbol;Acc:HGNC:30091]	2.0750237	
FAM13C	family with sequence similarity 13 member C [Source:HGNC Symbol;Acc:HGNC:19371]	2.0674582	
OTOF	otoferlin [Source:HGNC Symbol;Acc:HGNC:8515]	2.0645688	
DOK7	docking protein 7 [Source:HGNC Symbol;Acc:HGNC:26594]	2.0634634	
HPSE2	heparanase 2 (inactive) [Source:HGNC Symbol;Acc:HGNC:18374]	2.0468905	
HPD	4-hydroxyphenylpyruvate dioxygenase [Source:HGNC Symbol;Acc:HGNC:5147]	2.042597	
ECM2	extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:3154]	2.0422165	
RASSF5	Ras association domain family member 5 [Source:HGNC Symbol;Acc:HGNC:17609]	2.0395956	
SLC2A12	solute carrier family 2 member 12 [Source:HGNC Symbol;Acc:HGNC:18067]	2.0388317	
JPH1	junctophilin 1 [Source:HGNC Symbol;Acc:HGNC:14201]	2.0351055	
ANKRD2	ankyrin repeat domain 2 [Source:HGNC Symbol;Acc:HGNC:495]	2.0243676	
PPFIBP2	PPFIA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9250]	2.024275	
ANXA3	annexin A3 [Source:HGNC Symbol;Acc:HGNC:541]	2.023135	
VTN	vitronectin [Source:HGNC Symbol;Acc:HGNC:12724]	2.0212038	
CLDN23	claudin 23 [Source:HGNC Symbol;Acc:HGNC:17591]	2.0208848	
DNASE1L2	deoxyribonuclease 1 like 2 [Source:HGNC Symbol;Acc:HGNC:2958]	2.0207226	
ANKRD33B	ankyrin repeat domain 33B [Source:HGNC Symbol;Acc:HGNC:35240]	2.0188541	
SBSPON	somatomedin B and thrombospondin type 1 domain containing [Source:HGNC Symbol;Acc:HGNC:30362]	2.015551	
ANGPTL2	angiopoietin like 2 [Source:HGNC Symbol;Acc:HGNC:490]	2.0119195	
PRSS35	serine protease 35 [Source:HGNC Symbol;Acc:HGNC:21387]	2.0036535	
PAQR8	progestin and adipoQ receptor family member 8 [Source:HGNC Symbol;Acc:HGNC:15708]	1.9998705	
C1R	complement C1r [Source:HGNC Symbol;Acc:HGNC:1246]	1.9935937	
CCDC170	coiled-coil domain containing 170 [Source:HGNC Symbol;Acc:HGNC:21177]	1.9904549	
PPM1E	protein phosphatase, Mg2+/Mn2+ dependent 1E [Source:HGNC Symbol;Acc:HGNC:19322]	1.9856578	
TLDC2	TBC/LysM-associated domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16112]	1.9835387	
SHISA8	shisa family member 8 [Source:HGNC Symbol;Acc:HGNC:18351]	1.9814239	
PDE1A	phosphodiesterase 1A [Source:HGNC Symbol;Acc:HGNC:8774]	1.9808116	
FAM228A	family with sequence similarity 228 member A [Source:HGNC Symbol;Acc:HGNC:34418]	1.9793382	
APOL1	apolipoprotein L1 [Source:HGNC Symbol;Acc:HGNC:618]	1.9777052	
NATD1	N-acetyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30770]	1.9775748	
PTGES	prostaglandin E synthase [Source:HGNC Symbol;Acc:HGNC:9599]	1.9615251	
MYL3	myosin light chain 3 [Source:HGNC Symbol;Acc:HGNC:7584]	1.9608574	
CAGE1	cancer antigen 1 [Source:HGNC Symbol;Acc:HGNC:21622]	1.9598716	
ZNF541	zinc finger protein 541 [Source:HGNC Symbol;Acc:HGNC:25294]	1.955194	
TMEM130	transmembrane protein 130 [Source:HGNC Symbol;Acc:HGNC:25429]	1.9529893	
B3GALT4	beta-1,3-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:919]	1.9527712	
TSPOAP1	TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]	1.9455271	
PLAC8	placenta associated 8 [Source:HGNC Symbol;Acc:HGNC:19254]	1.9354227	
SYNGR3	synaptogyrin 3 [Source:HGNC Symbol;Acc:HGNC:11501]	1.9294918	
RASL10B	RAS like family 10 member B [Source:HGNC Symbol;Acc:HGNC:30295]	1.9282945	
PKD1L2	polycystin 1 like 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:21715]	1.9282358	
SNN	stannin [Source:HGNC Symbol;Acc:HGNC:11149]	1.926839	
SULT2B1	sulfotransferase family 2B member 1 [Source:HGNC Symbol;Acc:HGNC:11459]	1.9257603	
LRRC20	leucine rich repeat containing 20 [Source:HGNC Symbol;Acc:HGNC:23421]	1.9245746	
TSPAN18	tetraspanin 18 [Source:HGNC Symbol;Acc:HGNC:20660]	1.9229743	
GALNT16	polypeptide N-acetylgalactosaminyltransferase 16 [Source:HGNC Symbol;Acc:HGNC:23233]	1.9174373	
PIK3IP1	phosphoinositide-3-kinase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24942]	1.9169749	
ENHO	energy homeostasis associated [Source:HGNC Symbol;Acc:HGNC:24838]	1.9166914	
NYNRIN	NYN domain and retroviral integrase containing [Source:HGNC Symbol;Acc:HGNC:20165]	1.9150149	
SNX32	sorting nexin 32 [Source:HGNC Symbol;Acc:HGNC:26423]	1.9130088	
MBOAT4	membrane bound O-acyltransferase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:32311]	1.9050221	
FAM230G	family with sequence similarity 230 member G [Source:HGNC Symbol;Acc:HGNC:52423]	1.9034418	
KIF6	kinesin family member 6 [Source:HGNC Symbol;Acc:HGNC:21202]	1.9020675	
TM7SF2	transmembrane 7 superfamily member 2 [Source:HGNC Symbol;Acc:HGNC:11863]	1.8994066	
CFAP69	cilia and flagella associated protein 69 [Source:HGNC Symbol;Acc:HGNC:26107]	1.8864337	
PDE8B	phosphodiesterase 8B [Source:HGNC Symbol;Acc:HGNC:8794]	1.885141	
STAB1	stabilin 1 [Source:HGNC Symbol;Acc:HGNC:18628]	1.8848842	
KMO	kynurenine 3-monooxygenase [Source:HGNC Symbol;Acc:HGNC:6381]	1.8833034	
SYNM	synemin [Source:HGNC Symbol;Acc:HGNC:24466]	1.8806986	
FAM167B	family with sequence similarity 167 member B [Source:HGNC Symbol;Acc:HGNC:28133]	1.8780053	
FAAH2	fatty acid amide hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:26440]	1.8712087	
DAAM2	dishevelled associated activator of morphogenesis 2 [Source:HGNC Symbol;Acc:HGNC:18143]	1.8703984	
NDRG2	NDRG family member 2 [Source:HGNC Symbol;Acc:HGNC:14460]	1.868863	
KIF5A	kinesin family member 5A [Source:HGNC Symbol;Acc:HGNC:6323]	1.8659331	
KCNE3	potassium voltage-gated channel subfamily E regulatory subunit 3 [Source:HGNC Symbol;Acc:HGNC:6243]	1.865022	
LRRN4CL	LRRN4 C-terminal like [Source:HGNC Symbol;Acc:HGNC:33724]	1.8646351	
DEPP1	DEPP1 autophagy regulator [Source:HGNC Symbol;Acc:HGNC:23355]	1.8642691	
UPK1A	uroplakin 1A [Source:HGNC Symbol;Acc:HGNC:12577]	1.8569983	
VAT1L	vesicle amine transport 1 like [Source:HGNC Symbol;Acc:HGNC:29315]	1.8566583	
FBXO2	F-box protein 2 [Source:HGNC Symbol;Acc:HGNC:13581]	1.8549429	
LRRC32	leucine rich repeat containing 32 [Source:HGNC Symbol;Acc:HGNC:4161]	1.852869	
PARM1	prostate androgen-regulated mucin-like protein 1 [Source:HGNC Symbol;Acc:HGNC:24536]	1.8497068	
LIPC	lipase C, hepatic type [Source:HGNC Symbol;Acc:HGNC:6619]	1.849477	
CCN5	cellular communication network factor 5 [Source:HGNC Symbol;Acc:HGNC:12770]	1.8491557	
MROH6	maestro heat like repeat family member 6 [Source:HGNC Symbol;Acc:HGNC:27814]	1.8468213	
SCML2P2	SCML2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44330]	1.8467222	
NTN3	netrin 3 [Source:HGNC Symbol;Acc:HGNC:8030]	1.8429238	
TMEM97	transmembrane protein 97 [Source:HGNC Symbol;Acc:HGNC:28106]	1.8369597	
INPP5J	inositol polyphosphate-5-phosphatase J [Source:HGNC Symbol;Acc:HGNC:8956]	1.8342273	
CYGB	cytoglobin [Source:HGNC Symbol;Acc:HGNC:16505]	1.8327786	
MELTF	melanotransferrin [Source:HGNC Symbol;Acc:HGNC:7037]	1.8323301	
LYNX1	Ly6/neurotoxin 1 [Source:HGNC Symbol;Acc:HGNC:29604]	1.8265244	
FAM20A	FAM20A golgi associated secretory pathway pseudokinase [Source:HGNC Symbol;Acc:HGNC:23015]	1.8188137	
SLC15A3	solute carrier family 15 member 3 [Source:HGNC Symbol;Acc:HGNC:18068]	1.8184769	
LYPD5	LY6/PLAUR domain containing 5 [Source:HGNC Symbol;Acc:HGNC:26397]	1.8181372	
SIX2	SIX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:10888]	1.8152845	
RASL11A	RAS like family 11 member A [Source:HGNC Symbol;Acc:HGNC:23802]	1.8086402	
RASL12	RAS like family 12 [Source:HGNC Symbol;Acc:HGNC:30289]	1.7973907	
ARHGAP6	Rho GTPase activating protein 6 [Source:HGNC Symbol;Acc:HGNC:676]	1.7921088	
GPR162	G protein-coupled receptor 162 [Source:HGNC Symbol;Acc:HGNC:16693]	1.7918484	
GRIN3B	glutamate ionotropic receptor NMDA type subunit 3B [Source:HGNC Symbol;Acc:HGNC:16768]	1.7894348	
OXT	oxytocin/neurophysin I prepropeptide [Source:HGNC Symbol;Acc:HGNC:8528]	1.785725	
DHCR24	24-dehydrocholesterol reductase [Source:HGNC Symbol;Acc:HGNC:2859]	1.7856709	
GDPD5	glycerophosphodiester phosphodiesterase domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28804]	1.7856317	
AKAP12	A-kinase anchoring protein 12 [Source:HGNC Symbol;Acc:HGNC:370]	1.7852366	
CARNS1	carnosine synthase 1 [Source:HGNC Symbol;Acc:HGNC:29268]	1.7794555	
CRACD	capping protein inhibiting regulator of actin dynamics [Source:HGNC Symbol;Acc:HGNC:29219]	1.7793431	
ATP6V0E2	ATPase H+ transporting V0 subunit e2 [Source:HGNC Symbol;Acc:HGNC:21723]	1.7724866	
SCD	stearoyl-CoA desaturase [Source:HGNC Symbol;Acc:HGNC:10571]	1.7709646	
SH2D5	SH2 domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28819]	1.7705117	
ROPN1L	rhophilin associated tail protein 1 like [Source:HGNC Symbol;Acc:HGNC:24060]	1.7688695	
SOD3	superoxide dismutase 3 [Source:HGNC Symbol;Acc:HGNC:11181]	1.7674726	
MORN3	MORN repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:29807]	1.7638835	
CHRD	chordin [Source:HGNC Symbol;Acc:HGNC:1949]	1.7638041	
DCHS1	dachsous cadherin-related 1 [Source:HGNC Symbol;Acc:HGNC:13681]	1.758186	
BMF	Bcl2 modifying factor [Source:HGNC Symbol;Acc:HGNC:24132]	1.7526046	
RNASE4	ribonuclease A family member 4 [Source:HGNC Symbol;Acc:HGNC:10047]	1.741965	
SMIM10L2B	small integral membrane protein 10 like 2B [Source:HGNC Symbol;Acc:HGNC:34500]	1.7418487	
ELAPOR1	endosome-lysosome associated apoptosis and autophagy regulator 1 [Source:HGNC Symbol;Acc:HGNC:29618]	1.7322046	
MASP1	MBL associated serine protease 1 [Source:HGNC Symbol;Acc:HGNC:6901]	1.7306378	
SMAD9	SMAD family member 9 [Source:HGNC Symbol;Acc:HGNC:6774]	1.7297493	
PGM5	phosphoglucomutase 5 [Source:HGNC Symbol;Acc:HGNC:8908]	1.7260746	
RARRES2	retinoic acid receptor responder 2 [Source:HGNC Symbol;Acc:HGNC:9868]	1.717561	
SERPING1	serpin family G member 1 [Source:HGNC Symbol;Acc:HGNC:1228]	1.7148786	
PLPP2	phospholipid phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:9230]	1.7087734	
CKMT2	creatine kinase, mitochondrial 2 [Source:HGNC Symbol;Acc:HGNC:1996]	1.7066804	
RAB11FIP1	RAB11 family interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30265]	1.7053214	
SLC47A2	solute carrier family 47 member 2 [Source:HGNC Symbol;Acc:HGNC:26439]	1.7039869	
TPD52L1	TPD52 like 1 [Source:HGNC Symbol;Acc:HGNC:12006]	1.6987444	
PTPRO	protein tyrosine phosphatase receptor type O [Source:HGNC Symbol;Acc:HGNC:9678]	1.6966317	
FABP3	fatty acid binding protein 3 [Source:HGNC Symbol;Acc:HGNC:3557]	1.6946903	
IGFBPL1	insulin like growth factor binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:20081]	1.6944975	
HVCN1	hydrogen voltage gated channel 1 [Source:HGNC Symbol;Acc:HGNC:28240]	1.6921114	
MAGED4	MAGE family member D4 [Source:HGNC Symbol;Acc:HGNC:23793]	1.6917099	
ETV7	ETS variant transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:18160]	1.6855125	
ZNF483	zinc finger protein 483 [Source:HGNC Symbol;Acc:HGNC:23384]	1.6852872	
FCHO1	FCH and mu domain containing endocytic adaptor 1 [Source:HGNC Symbol;Acc:HGNC:29002]	1.6827017	
SLC52A1	solute carrier family 52 member 1 [Source:HGNC Symbol;Acc:HGNC:30225]	1.6794643	
ATP6V1G2	ATPase H+ transporting V1 subunit G2 [Source:HGNC Symbol;Acc:HGNC:862]	1.6781511	
ADA2	adenosine deaminase 2 [Source:HGNC Symbol;Acc:HGNC:1839]	1.6764312	
SYT11	synaptotagmin 11 [Source:HGNC Symbol;Acc:HGNC:19239]	1.6753923	
CCDC74A	coiled-coil domain containing 74A [Source:HGNC Symbol;Acc:HGNC:25197]	1.6738214	
MESP2	mesoderm posterior bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:29659]	1.671164	
PDE3A	phosphodiesterase 3A [Source:HGNC Symbol;Acc:HGNC:8778]	1.6707901	
SMAD6	SMAD family member 6 [Source:HGNC Symbol;Acc:HGNC:6772]	1.6581136	
HHIPL2	HHIP like 2 [Source:HGNC Symbol;Acc:HGNC:25842]	1.6578708	
NXPH3	neurexophilin 3 [Source:HGNC Symbol;Acc:HGNC:8077]	1.6561881	
RSPH9	radial spoke head component 9 [Source:HGNC Symbol;Acc:HGNC:21057]	1.6541947	
TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:29011]	1.6527408	
SV2A	synaptic vesicle glycoprotein 2A [Source:HGNC Symbol;Acc:HGNC:20566]	1.6520107	
ADCY5	adenylate cyclase 5 [Source:HGNC Symbol;Acc:HGNC:236]	1.6516912	
S100A1	S100 calcium binding protein A1 [Source:HGNC Symbol;Acc:HGNC:10486]	1.6478416	
CLU	clusterin [Source:HGNC Symbol;Acc:HGNC:2095]	1.6477755	
FADS2	fatty acid desaturase 2 [Source:HGNC Symbol;Acc:HGNC:3575]	1.6472505	
IL6R	interleukin 6 receptor [Source:HGNC Symbol;Acc:HGNC:6019]	1.6471176	
