NAME	TITLE	SCORE	
F11R	F11 receptor [Source:HGNC Symbol;Acc:HGNC:14685]	3.1836636	
PELI3	pellino E3 ubiquitin protein ligase family member 3 [Source:HGNC Symbol;Acc:HGNC:30010]	3.1824389	
TSPAN33	tetraspanin 33 [Source:HGNC Symbol;Acc:HGNC:28743]	3.1809022	
ROCK1P1	Rho associated coiled-coil containing protein kinase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:37832]	3.1743245	
PDPN	podoplanin [Source:HGNC Symbol;Acc:HGNC:29602]	3.1604016	
GEM	GTP binding protein overexpressed in skeletal muscle [Source:HGNC Symbol;Acc:HGNC:4234]	3.1492765	
CPEB1	cytoplasmic polyadenylation element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:21744]	3.1381562	
GPR35	G protein-coupled receptor 35 [Source:HGNC Symbol;Acc:HGNC:4492]	3.1377761	
CLDN23	claudin 23 [Source:HGNC Symbol;Acc:HGNC:17591]	3.133815	
IL17RB	interleukin 17 receptor B [Source:HGNC Symbol;Acc:HGNC:18015]	3.132439	
NPC1	NPC intracellular cholesterol transporter 1 [Source:HGNC Symbol;Acc:HGNC:7897]	3.129077	
USP54	ubiquitin specific peptidase 54 [Source:HGNC Symbol;Acc:HGNC:23513]	3.1270413	
PHLDB3	pleckstrin homology like domain family B member 3 [Source:HGNC Symbol;Acc:HGNC:30499]	3.1238065	
MCOLN3	mucolipin TRP cation channel 3 [Source:HGNC Symbol;Acc:HGNC:13358]	3.1185358	
ZNF483	zinc finger protein 483 [Source:HGNC Symbol;Acc:HGNC:23384]	3.116645	
STX11	syntaxin 11 [Source:HGNC Symbol;Acc:HGNC:11429]	3.1096742	
WFDC2	WAP four-disulfide core domain 2 [Source:HGNC Symbol;Acc:HGNC:15939]	3.0996976	
CERS4	ceramide synthase 4 [Source:HGNC Symbol;Acc:HGNC:23747]	3.0993593	
LRRC20	leucine rich repeat containing 20 [Source:HGNC Symbol;Acc:HGNC:23421]	3.0921178	
EFCAB12	EF-hand calcium binding domain 12 [Source:HGNC Symbol;Acc:HGNC:28061]	3.0896857	
GCH1	GTP cyclohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:4193]	3.089626	
RGS9BP	regulator of G protein signaling 9 binding protein [Source:HGNC Symbol;Acc:HGNC:30304]	3.0860868	
DBNDD1	dysbindin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455]	3.0855973	
LRRC4B	leucine rich repeat containing 4B [Source:HGNC Symbol;Acc:HGNC:25042]	3.0736914	
ARSG	arylsulfatase G [Source:HGNC Symbol;Acc:HGNC:24102]	3.0676289	
PELI2	pellino E3 ubiquitin protein ligase family member 2 [Source:HGNC Symbol;Acc:HGNC:8828]	3.0656908	
PLIN4	perilipin 4 [Source:HGNC Symbol;Acc:HGNC:29393]	3.0625398	
ZSCAN16	zinc finger and SCAN domain containing 16 [Source:HGNC Symbol;Acc:HGNC:20813]	3.0608392	
PROS1	protein S [Source:HGNC Symbol;Acc:HGNC:9456]	3.055604	
EMID1	EMI domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18036]	3.052781	
NIM1K	NIM1 serine/threonine protein kinase [Source:HGNC Symbol;Acc:HGNC:28646]	3.0520897	
DUSP15	dual specificity phosphatase 15 [Source:HGNC Symbol;Acc:HGNC:16236]	3.0443096	
SLC17A5	solute carrier family 17 member 5 [Source:HGNC Symbol;Acc:HGNC:10933]	3.0439842	
BEGAIN	brain enriched guanylate kinase associated [Source:HGNC Symbol;Acc:HGNC:24163]	3.0405507	
VEGFD	vascular endothelial growth factor D [Source:HGNC Symbol;Acc:HGNC:3708]	3.0284798	
CA2	carbonic anhydrase 2 [Source:HGNC Symbol;Acc:HGNC:1373]	3.0247185	
NOTUM	notum, palmitoleoyl-protein carboxylesterase [Source:HGNC Symbol;Acc:HGNC:27106]	3.02272	
ZNF219	zinc finger protein 219 [Source:HGNC Symbol;Acc:HGNC:13011]	3.0225368	
LAMA1	laminin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6481]	3.0218494	
IFNLR1	interferon lambda receptor 1 [Source:HGNC Symbol;Acc:HGNC:18584]	3.0198152	
CREG1	cellular repressor of E1A stimulated genes 1 [Source:HGNC Symbol;Acc:HGNC:2351]	3.0076988	
PDK4	pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812]	3.003713	
FTH1	ferritin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:3976]	3.0023873	
CEBPA	CCAAT enhancer binding protein alpha [Source:HGNC Symbol;Acc:HGNC:1833]	2.9982934	
DIPK1B	divergent protein kinase domain 1B [Source:HGNC Symbol;Acc:HGNC:28290]	2.9970117	
CCL5	C-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10632]	2.9964664	
SCAMP5	secretory carrier membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:30386]	2.9932919	
TNFSF9	TNF superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:11939]	2.9851558	
KIAA1671	KIAA1671 [Source:HGNC Symbol;Acc:HGNC:29345]	2.9798393	
KIF13B	kinesin family member 13B [Source:HGNC Symbol;Acc:HGNC:14405]	2.9751773	
IL17D	interleukin 17D [Source:HGNC Symbol;Acc:HGNC:5984]	2.973305	
PPP1R15A	protein phosphatase 1 regulatory subunit 15A [Source:HGNC Symbol;Acc:HGNC:14375]	2.9702063	
SST	somatostatin [Source:HGNC Symbol;Acc:HGNC:11329]	2.958301	
NR4A1	nuclear receptor subfamily 4 group A member 1 [Source:HGNC Symbol;Acc:HGNC:7980]	2.9492428	
ALOXE3	arachidonate lipoxygenase 3 [Source:HGNC Symbol;Acc:HGNC:13743]	2.9480057	
RNFT2	ring finger protein, transmembrane 2 [Source:HGNC Symbol;Acc:HGNC:25905]	2.936644	
CEBPB	CCAAT enhancer binding protein beta [Source:HGNC Symbol;Acc:HGNC:1834]	2.9243336	
ATP6V1FNB	ATP6V1F neighbor [Source:HGNC Symbol;Acc:HGNC:52392]	2.9215405	
SULT4A1	sulfotransferase family 4A member 1 [Source:HGNC Symbol;Acc:HGNC:14903]	2.9183266	
COQ8A	coenzyme Q8A [Source:HGNC Symbol;Acc:HGNC:16812]	2.907753	
PIM3	Pim-3 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:19310]	2.8998947	
FAM117B	family with sequence similarity 117 member B [Source:HGNC Symbol;Acc:HGNC:14440]	2.8970265	
CYP3A5	cytochrome P450 family 3 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:2638]	2.8934755	
ANKRD10	ankyrin repeat domain 10 [Source:HGNC Symbol;Acc:HGNC:20265]	2.8918324	
NFKBIA	NFKB inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:7797]	2.8866048	
BMP8A	bone morphogenetic protein 8a [Source:HGNC Symbol;Acc:HGNC:21650]	2.8814375	
IRF5	interferon regulatory factor 5 [Source:HGNC Symbol;Acc:HGNC:6120]	2.8812315	
KCNJ4	potassium inwardly rectifying channel subfamily J member 4 [Source:HGNC Symbol;Acc:HGNC:6265]	2.8801723	
JAKMIP3	Janus kinase and microtubule interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:23523]	2.8792603	
PLEKHA7	pleckstrin homology domain containing A7 [Source:HGNC Symbol;Acc:HGNC:27049]	2.8740182	
GREB1	growth regulating estrogen receptor binding 1 [Source:HGNC Symbol;Acc:HGNC:24885]	2.8709257	
VSTM4	V-set and transmembrane domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26470]	2.8653736	
FOXJ1	forkhead box J1 [Source:HGNC Symbol;Acc:HGNC:3816]	2.8643773	
TSPAN11	tetraspanin 11 [Source:HGNC Symbol;Acc:HGNC:30795]	2.855099	
PWWP2B	PWWP domain containing 2B [Source:HGNC Symbol;Acc:HGNC:25150]	2.843829	
AFAP1L2	actin filament associated protein 1 like 2 [Source:HGNC Symbol;Acc:HGNC:25901]	2.842748	
NDRG4	NDRG family member 4 [Source:HGNC Symbol;Acc:HGNC:14466]	2.8280222	
RNF125	ring finger protein 125 [Source:HGNC Symbol;Acc:HGNC:21150]	2.8209622	
PERP	p53 apoptosis effector related to PMP22 [Source:HGNC Symbol;Acc:HGNC:17637]	2.8189483	
JAG2	jagged canonical Notch ligand 2 [Source:HGNC Symbol;Acc:HGNC:6189]	2.8172777	
GPR146	G protein-coupled receptor 146 [Source:HGNC Symbol;Acc:HGNC:21718]	2.8085587	
MCOLN2	mucolipin TRP cation channel 2 [Source:HGNC Symbol;Acc:HGNC:13357]	2.8004868	
RASL10B	RAS like family 10 member B [Source:HGNC Symbol;Acc:HGNC:30295]	2.7978642	
LDAF1	lipid droplet assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30136]	2.7908783	
PLIN2	perilipin 2 [Source:HGNC Symbol;Acc:HGNC:248]	2.7883196	
MORN3	MORN repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:29807]	2.78617	
AMPD3	adenosine monophosphate deaminase 3 [Source:HGNC Symbol;Acc:HGNC:470]	2.782876	
SC5D	sterol-C5-desaturase [Source:HGNC Symbol;Acc:HGNC:10547]	2.7671633	
FGFR4	fibroblast growth factor receptor 4 [Source:HGNC Symbol;Acc:HGNC:3691]	2.764684	
DTX4	deltex E3 ubiquitin ligase 4 [Source:HGNC Symbol;Acc:HGNC:29151]	2.7584562	
ARC	activity regulated cytoskeleton associated protein [Source:HGNC Symbol;Acc:HGNC:648]	2.758427	
CDX1	caudal type homeobox 1 [Source:HGNC Symbol;Acc:HGNC:1805]	2.7506115	
ICOSLG	inducible T cell costimulator ligand [Source:HGNC Symbol;Acc:HGNC:17087]	2.7503521	
RAB29	RAB29, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9789]	2.7448382	
WBP2	WW domain binding protein 2 [Source:HGNC Symbol;Acc:HGNC:12738]	2.7396762	
RTP4	receptor transporter protein 4 [Source:HGNC Symbol;Acc:HGNC:23992]	2.739161	
KLRG1	killer cell lectin like receptor G1 [Source:HGNC Symbol;Acc:HGNC:6380]	2.7335844	
TMEM88	transmembrane protein 88 [Source:HGNC Symbol;Acc:HGNC:32371]	2.7319195	
ZCCHC14	zinc finger CCHC-type containing 14 [Source:HGNC Symbol;Acc:HGNC:24134]	2.7318413	
NFKBIE	NFKB inhibitor epsilon [Source:HGNC Symbol;Acc:HGNC:7799]	2.7285209	
EPB41	erythrocyte membrane protein band 4.1 [Source:HGNC Symbol;Acc:HGNC:3377]	2.727664	
SEMA5A	semaphorin 5A [Source:HGNC Symbol;Acc:HGNC:10736]	2.727273	
CLCN7	chloride voltage-gated channel 7 [Source:HGNC Symbol;Acc:HGNC:2025]	2.7149093	
MAN1A1	mannosidase alpha class 1A member 1 [Source:HGNC Symbol;Acc:HGNC:6821]	2.7126148	
NINJ1	ninjurin 1 [Source:HGNC Symbol;Acc:HGNC:7824]	2.7115583	
APOL1	apolipoprotein L1 [Source:HGNC Symbol;Acc:HGNC:618]	2.7113016	
ANKRD23	ankyrin repeat domain 23 [Source:HGNC Symbol;Acc:HGNC:24470]	2.7069986	
RGS2	regulator of G protein signaling 2 [Source:HGNC Symbol;Acc:HGNC:9998]	2.6921096	
KHK	ketohexokinase [Source:HGNC Symbol;Acc:HGNC:6315]	2.6825485	
DUSP26	dual specificity phosphatase 26 [Source:HGNC Symbol;Acc:HGNC:28161]	2.6814504	
CGNL1	cingulin like 1 [Source:HGNC Symbol;Acc:HGNC:25931]	2.675688	
AKR1C1	aldo-keto reductase family 1 member C1 [Source:HGNC Symbol;Acc:HGNC:384]	2.6739151	
GUCY1A1	guanylate cyclase 1 soluble subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:4685]	2.6628778	
UBC	ubiquitin C [Source:HGNC Symbol;Acc:HGNC:12468]	2.6568277	
TLR9	toll like receptor 9 [Source:HGNC Symbol;Acc:HGNC:15633]	2.6538706	
FGF17	fibroblast growth factor 17 [Source:HGNC Symbol;Acc:HGNC:3673]	2.6511202	
STARD10	StAR related lipid transfer domain containing 10 [Source:HGNC Symbol;Acc:HGNC:10666]	2.6507638	
NFIL3	nuclear factor, interleukin 3 regulated [Source:HGNC Symbol;Acc:HGNC:7787]	2.6463249	
OTUD1	OTU deubiquitinase 1 [Source:HGNC Symbol;Acc:HGNC:27346]	2.6301339	
SMPDL3A	sphingomyelin phosphodiesterase acid like 3A [Source:HGNC Symbol;Acc:HGNC:17389]	2.6296496	
ACVR1C	activin A receptor type 1C [Source:HGNC Symbol;Acc:HGNC:18123]	2.6245902	
CLEC18B	C-type lectin domain family 18 member B [Source:HGNC Symbol;Acc:HGNC:33849]	2.6237676	
PEG3	paternally expressed 3 [Source:HGNC Symbol;Acc:HGNC:8826]	2.621797	
MAP3K9	mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861]	2.621501	
GNPDA1	glucosamine-6-phosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:4417]	2.6211386	
CD72	CD72 molecule [Source:HGNC Symbol;Acc:HGNC:1696]	2.620382	
PARP14	poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232]	2.6182013	
KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:6229]	2.6158	
CELSR2	cadherin EGF LAG seven-pass G-type receptor 2 [Source:HGNC Symbol;Acc:HGNC:3231]	2.6143706	
KANSL1L	KAT8 regulatory NSL complex subunit 1 like [Source:HGNC Symbol;Acc:HGNC:26310]	2.6134613	
KRT8P46	keratin 8 pseudogene 46 [Source:HGNC Symbol;Acc:HGNC:39880]	2.612849	
KLF15	Kruppel like factor 15 [Source:HGNC Symbol;Acc:HGNC:14536]	2.611686	
TMCC2	transmembrane and coiled-coil domain family 2 [Source:HGNC Symbol;Acc:HGNC:24239]	2.604891	
TRIM54	tripartite motif containing 54 [Source:HGNC Symbol;Acc:HGNC:16008]	2.6024435	
DDX58	DExD/H-box helicase 58 [Source:HGNC Symbol;Acc:HGNC:19102]	2.5985184	
DGLUCY	D-glutamate cyclase [Source:HGNC Symbol;Acc:HGNC:20498]	2.589675	
SEMA4A	semaphorin 4A [Source:HGNC Symbol;Acc:HGNC:10729]	2.5871048	
TMEM51	transmembrane protein 51 [Source:HGNC Symbol;Acc:HGNC:25488]	2.5830877	
FHIP1A	FHF complex subunit HOOK interacting protein 1A [Source:HGNC Symbol;Acc:HGNC:34237]	2.5826454	
OXER1	oxoeicosanoid receptor 1 [Source:HGNC Symbol;Acc:HGNC:24884]	2.5810847	
MFHAS1	multifunctional ROCO family signaling regulator 1 [Source:HGNC Symbol;Acc:HGNC:16982]	2.5799558	
PCYT1B	phosphate cytidylyltransferase 1B, choline [Source:HGNC Symbol;Acc:HGNC:8755]	2.573586	
ACHE	acetylcholinesterase (Cartwright blood group) [Source:HGNC Symbol;Acc:HGNC:108]	2.571814	
MIXL1	Mix paired-like homeobox [Source:HGNC Symbol;Acc:HGNC:13363]	2.5710535	
CCL26	C-C motif chemokine ligand 26 [Source:HGNC Symbol;Acc:HGNC:10625]	2.569039	
WNT9A	Wnt family member 9A [Source:HGNC Symbol;Acc:HGNC:12778]	2.5641847	
TMEM217	transmembrane protein 217 [Source:HGNC Symbol;Acc:HGNC:21238]	2.5628173	
RHPN1	rhophilin Rho GTPase binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19973]	2.5624993	
MMP14	matrix metallopeptidase 14 [Source:HGNC Symbol;Acc:HGNC:7160]	2.5606322	
XKR6	XK related 6 [Source:HGNC Symbol;Acc:HGNC:27806]	2.5586681	
SALL2	spalt like transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10526]	2.5578315	
TNFRSF8	TNF receptor superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11923]	2.5574658	
RGL3	ral guanine nucleotide dissociation stimulator like 3 [Source:HGNC Symbol;Acc:HGNC:30282]	2.555645	
MAPK10	mitogen-activated protein kinase 10 [Source:HGNC Symbol;Acc:HGNC:6872]	2.5532043	
