NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_RIBOSOME_ASSEMBLY	GOBP_RIBOSOME_ASSEMBLY		57	-0.5758302	-2.1801002	0.0	5.364983E-4	0.013	4119	tags=58%, list=24%, signal=76%	
GOBP_IRON_SULFUR_CLUSTER_ASSEMBLY	GOBP_IRON_SULFUR_CLUSTER_ASSEMBLY		30	-0.6367954	-2.1721258	0.0	5.5862544E-4	0.014	2050	tags=47%, list=12%, signal=53%	
GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION		93	-0.51095307	-2.157695	0.0	7.374419E-4	0.019	1996	tags=27%, list=12%, signal=30%	
GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION		204	-0.44229683	-2.146402	0.0	0.0012356506	0.033	5530	tags=52%, list=32%, signal=77%	
GOBP_NCRNA_PROCESSING	GOBP_NCRNA_PROCESSING		413	-0.41462857	-2.1362114	0.0	0.0015246304	0.041	5446	tags=52%, list=32%, signal=75%	
GOBP_XENOBIOTIC_METABOLIC_PROCESS	GOBP_XENOBIOTIC_METABOLIC_PROCESS		84	-0.5163007	-2.1346614	0.0	0.0015130446	0.042	1762	tags=31%, list=10%, signal=34%	
GOBP_DNA_REPLICATION_DEPENDENT_CHROMATIN_ASSEMBLY	GOBP_DNA_REPLICATION_DEPENDENT_CHROMATIN_ASSEMBLY		31	-0.6364656	-2.124655	0.0	0.0017802307	0.049	3448	tags=48%, list=20%, signal=61%	
GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE		94	-0.49872157	-2.1175518	0.0	0.0020311633	0.058	3114	tags=33%, list=18%, signal=40%	
GOBP_SISTER_CHROMATID_SEGREGATION	GOBP_SISTER_CHROMATID_SEGREGATION		230	-0.43102774	-2.1140757	0.0	0.002007733	0.059	3226	tags=30%, list=19%, signal=36%	
GOBP_GLUTATHIONE_METABOLIC_PROCESS	GOBP_GLUTATHIONE_METABOLIC_PROCESS		46	-0.5680546	-2.0985024	0.0	0.0026172015	0.077	4332	tags=63%, list=25%, signal=84%	
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS		249	-0.42476356	-2.0888212	0.0	0.0032260632	0.096	3766	tags=45%, list=22%, signal=57%	
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN		21	-0.67738557	-2.0885913	0.0	0.0031433436	0.096	3131	tags=67%, list=18%, signal=82%	
GOBP_MITOTIC_NUCLEAR_DIVISION	GOBP_MITOTIC_NUCLEAR_DIVISION		315	-0.41517788	-2.0873246	0.0	0.0031526226	0.099	3114	tags=29%, list=18%, signal=34%	
GOBP_CHROMOSOME_SEPARATION	GOBP_CHROMOSOME_SEPARATION		129	-0.47027892	-2.0798564	0.0	0.0034177876	0.107	1564	tags=21%, list=9%, signal=23%	
GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION	GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION		29	-0.6239383	-2.0733936	0.0	0.0037004545	0.119	1559	tags=38%, list=9%, signal=42%	
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS		141	-0.4565114	-2.0558422	0.0	0.004678309	0.15	3525	tags=38%, list=21%, signal=48%	
GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY	GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY		15	-0.7247275	-2.0547426	0.0	0.0047046742	0.155	3361	tags=73%, list=20%, signal=91%	
GOBP_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS	GOBP_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS		22	-0.6764183	-2.0531893	0.0	0.004651435	0.157	2501	tags=36%, list=15%, signal=43%	
GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY		52	-0.54017365	-2.0471275	0.0	0.005240658	0.181	4041	tags=54%, list=24%, signal=70%	
GOBP_ATP_METABOLIC_PROCESS	GOBP_ATP_METABOLIC_PROCESS		201	-0.42797497	-2.0470378	0.0	0.0051291543	0.181	3766	tags=47%, list=22%, signal=60%	
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS		285	-0.41122139	-2.0458257	0.0	0.005120554	0.184	3740	tags=40%, list=22%, signal=50%	
GOBP_CELLULAR_METABOLIC_COMPOUND_SALVAGE	GOBP_CELLULAR_METABOLIC_COMPOUND_SALVAGE		28	-0.62447673	-2.0427904	0.0	0.0052280175	0.189	3126	tags=46%, list=18%, signal=57%	
GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS		237	-0.41666532	-2.033501	0.0	0.0056355833	0.205	4205	tags=46%, list=25%, signal=60%	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION		26	-0.62451786	-2.0242605	0.0	0.0060935547	0.227	366	tags=19%, list=2%, signal=20%	
GOBP_MATURATION_OF_SSU_RRNA	GOBP_MATURATION_OF_SSU_RRNA		54	-0.536631	-2.0230117	0.0	0.0060433503	0.229	5554	tags=69%, list=32%, signal=101%	
GOBP_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE	GOBP_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE		32	-0.58708405	-2.0185447	0.0020876827	0.0064154523	0.243	3761	tags=41%, list=22%, signal=52%	
GOBP_PROTEIN_MATURATION_BY_IRON_SULFUR_CLUSTER_TRANSFER	GOBP_PROTEIN_MATURATION_BY_IRON_SULFUR_CLUSTER_TRANSFER		16	-0.7033711	-2.018445	0.0	0.006317593	0.244	2762	tags=56%, list=16%, signal=67%	
GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION	GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION		101	-0.4686058	-2.0182633	0.0024096386	0.0062027276	0.244	3393	tags=44%, list=20%, signal=54%	
GOBP_CHROMOSOME_SEGREGATION	GOBP_CHROMOSOME_SEGREGATION		359	-0.39662254	-2.0171728	0.0	0.0062389076	0.25	3226	tags=28%, list=19%, signal=34%	
GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE		18	-0.6956189	-2.0154195	0.0	0.006334639	0.255	2988	tags=56%, list=17%, signal=67%	
GOBP_NUCLEOSOME_ASSEMBLY	GOBP_NUCLEOSOME_ASSEMBLY		100	-0.46757096	-2.0054855	0.0	0.0069474387	0.276	2307	tags=25%, list=13%, signal=29%	
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS		231	-0.41985074	-2.0049543	0.0	0.006928722	0.279	3740	tags=42%, list=22%, signal=53%	
GOBP_NUCLEOSOME_ORGANIZATION	GOBP_NUCLEOSOME_ORGANIZATION		134	-0.45000523	-1.9998536	0.0	0.007535077	0.304	2624	tags=25%, list=15%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION		24	-0.62201166	-1.9956447	0.0	0.007832782	0.322	512	tags=21%, list=3%, signal=21%	
GOBP_PROSTANOID_METABOLIC_PROCESS	GOBP_PROSTANOID_METABOLIC_PROCESS		40	-0.55628926	-1.9892377	0.0	0.008457187	0.348	2390	tags=48%, list=14%, signal=55%	
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS		163	-0.42985776	-1.986473	0.0	0.008636409	0.359	3244	tags=31%, list=19%, signal=38%	
GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS	GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS		72	-0.49057814	-1.9839008	0.0	0.008759038	0.368	2311	tags=33%, list=14%, signal=38%	
GOBP_MATURATION_OF_LSU_RRNA	GOBP_MATURATION_OF_LSU_RRNA		28	-0.6159447	-1.9819804	0.0	0.008840356	0.379	4929	tags=75%, list=29%, signal=105%	
GOBP_TRANSLATIONAL_TERMINATION	GOBP_TRANSLATIONAL_TERMINATION		16	-0.6781726	-1.9740678	0.0	0.009607275	0.409	4262	tags=75%, list=25%, signal=100%	
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY		28	-0.60824776	-1.9695393	0.0	0.009949879	0.422	2526	tags=46%, list=15%, signal=54%	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE		36	-0.55935585	-1.9672084	0.0	0.010061626	0.432	2455	tags=44%, list=14%, signal=52%	
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION		123	-0.4423798	-1.9623591	0.0	0.010491175	0.452	5093	tags=55%, list=30%, signal=78%	
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	GOBP_NUCLEAR_CHROMOSOME_SEGREGATION		302	-0.38764885	-1.9419985	0.0	0.01350835	0.549	3226	tags=27%, list=19%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE		20	-0.64436847	-1.9368321	0.0	0.014287721	0.575	1069	tags=35%, list=6%, signal=37%	
GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA		38	-0.5491773	-1.9363858	0.0022779044	0.014186139	0.576	5774	tags=74%, list=34%, signal=111%	
GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS		39	-0.5390198	-1.9311713	0.0	0.014968529	0.605	5687	tags=62%, list=33%, signal=92%	
GOBP_CYTOCHROME_COMPLEX_ASSEMBLY	GOBP_CYTOCHROME_COMPLEX_ASSEMBLY		38	-0.544798	-1.9267972	0.0	0.015720531	0.63	3837	tags=53%, list=22%, signal=68%	
GOBP_PROTEIN_FOLDING	GOBP_PROTEIN_FOLDING		202	-0.40447915	-1.922177	0.0	0.016460396	0.644	4435	tags=45%, list=26%, signal=59%	
GOBP_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE	GOBP_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE		36	-0.54430294	-1.9155501	0.002096436	0.017369073	0.673	4666	tags=56%, list=27%, signal=76%	
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION		242	-0.39270297	-1.9079599	0.0	0.018859148	0.704	3476	tags=26%, list=20%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE		108	-0.44133952	-1.9077847	0.0	0.018632628	0.704	1656	tags=24%, list=10%, signal=26%	
GOBP_CHROMOSOME_CONDENSATION	GOBP_CHROMOSOME_CONDENSATION		43	-0.5266467	-1.9075074	0.0023148148	0.018455552	0.706	1462	tags=21%, list=9%, signal=23%	
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS		303	-0.38522708	-1.9027901	0.0	0.019291705	0.725	4581	tags=50%, list=27%, signal=67%	
GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY	GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY		18	-0.6565705	-1.9008278	0.0	0.019514315	0.735	3845	tags=72%, list=22%, signal=93%	
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS		72	-0.46779582	-1.8980038	0.0	0.020089958	0.75	4449	tags=47%, list=26%, signal=64%	
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION		42	-0.531546	-1.8908491	0.0	0.021409772	0.772	1743	tags=26%, list=10%, signal=29%	
GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX	GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX		20	-0.61994255	-1.8888049	0.004282655	0.021665575	0.778	1650	tags=45%, list=10%, signal=50%	
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS		35	-0.5517085	-1.8878261	0.0	0.02160262	0.779	1871	tags=34%, list=11%, signal=38%	
GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY	GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY		23	-0.5949192	-1.8801425	0.0	0.02324837	0.814	4041	tags=65%, list=24%, signal=85%	
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY		22	-0.6046695	-1.8797336	0.0	0.02306159	0.817	4041	tags=64%, list=24%, signal=83%	
GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION	GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION		59	-0.48024973	-1.8781282	0.0	0.023198701	0.821	4088	tags=44%, list=24%, signal=58%	
GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION	GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION		17	-0.6426149	-1.875767	0.00591716	0.023609191	0.829	366	tags=24%, list=2%, signal=24%	
GOBP_POLYAMINE_BIOSYNTHETIC_PROCESS	GOBP_POLYAMINE_BIOSYNTHETIC_PROCESS		15	-0.6611249	-1.8739216	0.0020920502	0.023723125	0.832	4290	tags=73%, list=25%, signal=98%	
GOBP_PURINE_NUCLEOBASE_METABOLIC_PROCESS	GOBP_PURINE_NUCLEOBASE_METABOLIC_PROCESS		18	-0.62571263	-1.869442	0.0020283975	0.024600947	0.845	4449	tags=61%, list=26%, signal=83%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT		19	-0.63239825	-1.867711	0.004237288	0.024752853	0.85	872	tags=26%, list=5%, signal=28%	
GOBP_ORGANELLE_FISSION	GOBP_ORGANELLE_FISSION		485	-0.35432494	-1.8647466	0.0	0.025365781	0.861	3191	tags=27%, list=19%, signal=33%	
GOBP_MONOCYTE_CHEMOTAXIS	GOBP_MONOCYTE_CHEMOTAXIS		39	-0.52961624	-1.8626534	0.0	0.025793437	0.866	1826	tags=41%, list=11%, signal=46%	
GOBP_AMINE_BIOSYNTHETIC_PROCESS	GOBP_AMINE_BIOSYNTHETIC_PROCESS		34	-0.53327936	-1.8598707	0.0	0.026256446	0.871	4295	tags=50%, list=25%, signal=67%	
GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS		41	-0.5163882	-1.8586893	0.0	0.026477858	0.877	4229	tags=56%, list=25%, signal=74%	
GOBP_DECIDUALIZATION	GOBP_DECIDUALIZATION		23	-0.5971005	-1.8558913	0.0021691974	0.026818693	0.882	1561	tags=30%, list=9%, signal=33%	
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE		43	-0.5043664	-1.8513002	0.0	0.027901823	0.89	4713	tags=56%, list=28%, signal=77%	
GOBP_KINETOCHORE_ORGANIZATION	GOBP_KINETOCHORE_ORGANIZATION		23	-0.5831617	-1.8401997	0.0021645022	0.031139035	0.912	1176	tags=30%, list=7%, signal=33%	
GOBP_KINETOCHORE_ASSEMBLY	GOBP_KINETOCHORE_ASSEMBLY		18	-0.6421132	-1.8382815	0.004140787	0.031621516	0.922	1176	tags=39%, list=7%, signal=42%	
GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY		25	-0.5812456	-1.8306359	0.0	0.03390685	0.937	2464	tags=40%, list=14%, signal=47%	
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_PYRIMIDINE_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS		22	-0.5835496	-1.8305302	0.0084566595	0.033585873	0.937	1871	tags=36%, list=11%, signal=41%	
GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION	GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION		37	-0.51548076	-1.8271319	0.0021097045	0.034540396	0.946	1293	tags=22%, list=8%, signal=23%	
GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT	GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT		20	-0.60126776	-1.8197316	0.0021141649	0.036989506	0.956	3870	tags=50%, list=23%, signal=65%	
GOBP_PEPTIDYL_ASPARAGINE_MODIFICATION	GOBP_PEPTIDYL_ASPARAGINE_MODIFICATION		25	-0.5571129	-1.8169174	0.0021881838	0.037669364	0.958	4830	tags=48%, list=28%, signal=67%	
GOBP_MITOTIC_SPINDLE_ORGANIZATION	GOBP_MITOTIC_SPINDLE_ORGANIZATION		134	-0.40660876	-1.8161092	0.0	0.037664182	0.96	3244	tags=31%, list=19%, signal=38%	
GOBP_CENTROMERE_COMPLEX_ASSEMBLY	GOBP_CENTROMERE_COMPLEX_ASSEMBLY		31	-0.5397222	-1.8154395	0.004338395	0.03756357	0.961	1519	tags=29%, list=9%, signal=32%	
GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY	GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY		24	-0.5800659	-1.8145932	0.0022123894	0.03747561	0.961	2461	tags=42%, list=14%, signal=49%	
GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS		16	-0.6466971	-1.8129865	0.004282655	0.037711434	0.964	1042	tags=38%, list=6%, signal=40%	
GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA	GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA		18	-0.6312462	-1.8125029	0.0043010754	0.037559364	0.964	3730	tags=33%, list=22%, signal=43%	
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS		21	-0.5920378	-1.8120486	0.006302521	0.037420835	0.964	688	tags=29%, list=4%, signal=30%	
