NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	Details ...	67	0.5170422	1.961308	0.0	0.025539171	0.27	4273	tags=51%, list=25%, signal=67%	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	Details ...	96	0.4902401	1.9300725	0.0	0.038457345	0.415	4508	tags=50%, list=26%, signal=68%	
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	Details ...	36	0.59198445	1.924408	0.0	0.038678773	0.438	4159	tags=61%, list=24%, signal=81%	
GOBP_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	Details ...	28	0.6111953	1.9150054	0.0	0.041746877	0.493	3936	tags=57%, list=23%, signal=74%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	Details ...	51	0.5347965	1.8968884	0.0	0.051802944	0.59	3348	tags=51%, list=20%, signal=63%	
GOBP_PHOSPHOLIPID_CATABOLIC_PROCESS	GOBP_PHOSPHOLIPID_CATABOLIC_PROCESS	Details ...	44	0.5467142	1.8920642	0.0016583748	0.05227009	0.619	2660	tags=45%, list=16%, signal=54%	
GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS	GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS	Details ...	34	0.57292575	1.8759043	0.0016666667	0.06109425	0.685	2480	tags=44%, list=15%, signal=52%	
GOBP_RESPONSE_TO_PH	GOBP_RESPONSE_TO_PH	Details ...	37	0.5561497	1.8647228	0.0	0.067687385	0.744	2488	tags=32%, list=15%, signal=38%	
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	Details ...	190	0.42436588	1.8548248	0.0	0.07313869	0.791	3278	tags=37%, list=19%, signal=45%	
GOBP_CALCIUM_ION_IMPORT	GOBP_CALCIUM_ION_IMPORT	Details ...	41	0.54246205	1.8400053	0.0	0.08528993	0.851	5247	tags=56%, list=31%, signal=81%	
GOBP_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		160	0.42839658	1.834523	0.0	0.08630531	0.862	4030	tags=46%, list=24%, signal=59%	
GOBP_CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS	GOBP_CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS		93	0.45847183	1.8282013	0.0	0.08980683	0.89	5950	tags=66%, list=35%, signal=100%	
GOBP_ALCOHOL_METABOLIC_PROCESS	GOBP_ALCOHOL_METABOLIC_PROCESS		316	0.3934468	1.822894	0.0	0.09157482	0.903	2929	tags=34%, list=17%, signal=40%	
GOBP_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	GOBP_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION		15	0.67759615	1.8216394	0.0034904014	0.08926416	0.907	3133	tags=67%, list=18%, signal=82%	
GOBP_ASTROCYTE_ACTIVATION	GOBP_ASTROCYTE_ACTIVATION		18	0.65667075	1.820314	0.0017636684	0.087375864	0.912	3609	tags=72%, list=21%, signal=91%	
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY		342	0.39082453	1.8170193	0.0	0.087157056	0.918	4641	tags=43%, list=27%, signal=58%	
GOBP_PHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS	GOBP_PHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS		22	0.6075029	1.8063926	0.007079646	0.095905334	0.945	2528	tags=36%, list=15%, signal=43%	
GOBP_LIPID_STORAGE	GOBP_LIPID_STORAGE		74	0.4730533	1.8059295	0.0	0.093064025	0.947	3609	tags=50%, list=21%, signal=63%	
GOBP_CERAMIDE_CATABOLIC_PROCESS	GOBP_CERAMIDE_CATABOLIC_PROCESS		21	0.6233653	1.8045974	0.0017921147	0.09133541	0.948	3153	tags=48%, list=18%, signal=58%	
GOBP_PROSTAGLANDIN_TRANSPORT	GOBP_PROSTAGLANDIN_TRANSPORT		19	0.62950814	1.8022323	0.0069204154	0.09092854	0.952	3161	tags=63%, list=18%, signal=77%	
GOBP_RESPONSE_TO_VIRUS	GOBP_RESPONSE_TO_VIRUS		340	0.38986874	1.7967064	0.0	0.09326298	0.959	3622	tags=37%, list=21%, signal=46%	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS		75	0.47389418	1.7940338	0.0	0.09306021	0.964	4229	tags=55%, list=25%, signal=72%	
GOBP_REGULATION_OF_ICOSANOID_SECRETION	GOBP_REGULATION_OF_ICOSANOID_SECRETION		16	0.6558178	1.7936908	0.0073394496	0.09039721	0.964	2528	tags=56%, list=15%, signal=66%	
GOBP_SKELETAL_MUSCLE_CONTRACTION	GOBP_SKELETAL_MUSCLE_CONTRACTION		36	0.54602504	1.7895032	0.0049586776	0.092460535	0.968	4858	tags=64%, list=28%, signal=89%	
GOBP_REGULATION_OF_DENDRITE_EXTENSION	GOBP_REGULATION_OF_DENDRITE_EXTENSION		21	0.6146491	1.7871807	0.0	0.09244293	0.975	4557	tags=52%, list=27%, signal=71%	
GOBP_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION	GOBP_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION		36	0.5449454	1.7843766	0.0017574693	0.09295162	0.977	1507	tags=33%, list=9%, signal=36%	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION		50	0.5054253	1.7803384	0.0	0.09527219	0.978	4229	tags=58%, list=25%, signal=77%	
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_TRANSPORT		20	0.63052243	1.7779115	0.0067114094	0.09554672	0.98	3378	tags=60%, list=20%, signal=75%	
GOBP_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT		37	0.531417	1.7774729	0.0	0.093537055	0.98	3378	tags=49%, list=20%, signal=61%	
GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS	GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS		46	0.5135901	1.7708048	0.0	0.098509125	0.987	5181	tags=59%, list=30%, signal=84%	
GOBP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS	GOBP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS		17	0.640077	1.7592108	0.001814882	0.10978577	0.993	1816	tags=35%, list=11%, signal=39%	
GOBP_INTRACELLULAR_PH_REDUCTION	GOBP_INTRACELLULAR_PH_REDUCTION		47	0.5072148	1.7562803	0.0034013605	0.11120078	0.995	5950	tags=74%, list=35%, signal=114%	
GOBP_POTASSIUM_ION_HOMEOSTASIS	GOBP_POTASSIUM_ION_HOMEOSTASIS		26	0.5663638	1.7504379	0.008992806	0.11577641	0.997	4130	tags=46%, list=24%, signal=61%	
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		58	0.48668987	1.749555	0.0015772871	0.11439397	0.998	4554	tags=50%, list=27%, signal=68%	
GOBP_LYSOSOMAL_LUMEN_ACIDIFICATION	GOBP_LYSOSOMAL_LUMEN_ACIDIFICATION		21	0.5932788	1.7470344	0.008865248	0.11481768	0.999	4594	tags=62%, list=27%, signal=85%	
GOBP_TYPE_I_INTERFERON_PRODUCTION	GOBP_TYPE_I_INTERFERON_PRODUCTION		90	0.44659215	1.7452614	0.0	0.11461802	0.999	4294	tags=46%, list=25%, signal=61%	
GOBP_SPHINGOLIPID_METABOLIC_PROCESS	GOBP_SPHINGOLIPID_METABOLIC_PROCESS		147	0.40916744	1.7395415	0.0	0.11975431	0.999	2784	tags=31%, list=16%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS		16	0.6366756	1.7380773	0.012345679	0.119208016	0.999	5318	tags=81%, list=31%, signal=118%	
GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY		16	0.65002626	1.7364656	0.008928572	0.11888382	0.999	2420	tags=50%, list=14%, signal=58%	
GOBP_IRON_ION_TRANSPORT	GOBP_IRON_ION_TRANSPORT		50	0.48674455	1.7363389	0.0	0.11664355	0.999	1743	tags=30%, list=10%, signal=33%	
GOBP_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS	GOBP_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS		130	0.41910115	1.733599	0.0	0.11755739	0.999	4130	tags=43%, list=24%, signal=56%	
GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		104	0.43036073	1.7316811	0.0015243902	0.11780753	1.0	3936	tags=47%, list=23%, signal=61%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN		20	0.60648006	1.7289485	0.005376344	0.119118616	1.0	3164	tags=60%, list=19%, signal=74%	
GOBP_NEURON_MATURATION	GOBP_NEURON_MATURATION		40	0.516617	1.7285439	0.0049342103	0.117374636	1.0	4306	tags=48%, list=25%, signal=63%	
GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT	GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT		47	0.49293998	1.7275392	0.0016447369	0.11642532	1.0	4858	tags=53%, list=28%, signal=74%	
GOBP_DEVELOPMENTAL_PIGMENTATION	GOBP_DEVELOPMENTAL_PIGMENTATION		44	0.50472593	1.7269942	0.0033670033	0.11503787	1.0	2222	tags=25%, list=13%, signal=29%	
GOBP_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	GOBP_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES		16	0.6410045	1.7215432	0.008503402	0.120331645	1.0	3399	tags=56%, list=20%, signal=70%	
GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS	GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS		70	0.45364192	1.7212092	0.0016051364	0.118716955	1.0	1507	tags=24%, list=9%, signal=27%	
GOBP_OLIGODENDROCYTE_DEVELOPMENT	GOBP_OLIGODENDROCYTE_DEVELOPMENT		37	0.515007	1.7205124	0.0049668876	0.11760976	1.0	3583	tags=43%, list=21%, signal=55%	
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS		21	0.5951258	1.7158556	0.006932409	0.12155013	1.0	2019	tags=38%, list=12%, signal=43%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION		85	0.4419077	1.7152067	0.0015847861	0.12040256	1.0	3348	tags=44%, list=20%, signal=54%	
GOBP_NUCLEOSOME_ASSEMBLY	GOBP_NUCLEOSOME_ASSEMBLY		100	0.4326148	1.7133191	0.0	0.12093971	1.0	4850	tags=44%, list=28%, signal=61%	
GOBP_PROTEIN_LOCALIZATION_TO_CENP_A_CONTAINING_CHROMATIN	GOBP_PROTEIN_LOCALIZATION_TO_CENP_A_CONTAINING_CHROMATIN		17	0.61732465	1.7128665	0.010169491	0.119604416	1.0	3367	tags=53%, list=20%, signal=66%	
GOBP_CILIUM_MOVEMENT	GOBP_CILIUM_MOVEMENT		148	0.40122893	1.7126621	0.0	0.11801709	1.0	5729	tags=48%, list=34%, signal=72%	
GOBP_BROWN_FAT_CELL_DIFFERENTIATION	GOBP_BROWN_FAT_CELL_DIFFERENTIATION		42	0.5062988	1.7070184	0.003338898	0.123481885	1.0	5396	tags=60%, list=32%, signal=87%	
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION	GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION		78	0.4436925	1.7057331	0.0	0.12305519	1.0	4840	tags=55%, list=28%, signal=77%	
GOBP_T_CELL_MEDIATED_IMMUNITY	GOBP_T_CELL_MEDIATED_IMMUNITY		89	0.43379766	1.7055532	0.0	0.12144902	1.0	2644	tags=39%, list=15%, signal=46%	
GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS		283	0.37409297	1.6998055	0.0	0.12722328	1.0	4508	tags=43%, list=26%, signal=58%	
GOBP_VACUOLAR_ACIDIFICATION	GOBP_VACUOLAR_ACIDIFICATION		33	0.51328796	1.6985649	0.0016835016	0.12661195	1.0	4594	tags=55%, list=27%, signal=74%	
GOBP_REGULATED_EXOCYTOSIS	GOBP_REGULATED_EXOCYTOSIS		207	0.38050455	1.6952398	0.0	0.12911382	1.0	4128	tags=38%, list=24%, signal=49%	
GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		19	0.59824324	1.6944331	0.006908463	0.12845549	1.0	5051	tags=68%, list=30%, signal=97%	
GOBP_PROTEIN_CONTAINING_COMPLEX_REMODELING	GOBP_PROTEIN_CONTAINING_COMPLEX_REMODELING		22	0.57694924	1.6927752	0.0034662045	0.12878005	1.0	2528	tags=41%, list=15%, signal=48%	
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE		34	0.50104123	1.6903645	0.007017544	0.12991476	1.0	4219	tags=53%, list=25%, signal=70%	
GOBP_INCLUSION_BODY_ASSEMBLY	GOBP_INCLUSION_BODY_ASSEMBLY		23	0.5606375	1.6887301	0.0068610637	0.13052277	1.0	2787	tags=43%, list=16%, signal=52%	
GOBP_ADAPTIVE_IMMUNE_RESPONSE	GOBP_ADAPTIVE_IMMUNE_RESPONSE		335	0.36077407	1.6887267	0.0	0.12878247	1.0	3660	tags=36%, list=21%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST		26	0.54593134	1.6844398	0.011986301	0.13287486	1.0	4461	tags=65%, list=26%, signal=88%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN		17	0.613801	1.6829464	0.010471204	0.13342953	1.0	3164	tags=65%, list=19%, signal=79%	
GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS		54	0.4596751	1.680877	0.003478261	0.1343739	1.0	2117	tags=30%, list=12%, signal=34%	
GOBP_ACUTE_PHASE_RESPONSE	GOBP_ACUTE_PHASE_RESPONSE		33	0.523384	1.6803751	0.008561644	0.13340104	1.0	2859	tags=42%, list=17%, signal=51%	
GOBP_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS	GOBP_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS		472	0.35169965	1.6803621	0.0	0.13176608	1.0	4074	tags=38%, list=24%, signal=48%	
GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION		58	0.45532534	1.6802765	0.0	0.1302031	1.0	3011	tags=33%, list=18%, signal=40%	
GOBP_CELLULAR_SODIUM_ION_HOMEOSTASIS	GOBP_CELLULAR_SODIUM_ION_HOMEOSTASIS		15	0.6316445	1.677976	0.013307985	0.13143131	1.0	3882	tags=60%, list=23%, signal=78%	
GOBP_REGULATION_OF_PH	GOBP_REGULATION_OF_PH		83	0.4299743	1.6773615	0.0033333334	0.13072577	1.0	5424	tags=58%, list=32%, signal=84%	
GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA		26	0.5449515	1.6745795	0.010416667	0.13278827	1.0	4079	tags=54%, list=24%, signal=71%	
GOBP_DENDRITIC_CELL_CYTOKINE_PRODUCTION	GOBP_DENDRITIC_CELL_CYTOKINE_PRODUCTION		18	0.6024053	1.6729913	0.0034129692	0.13375455	1.0	3139	tags=56%, list=18%, signal=68%	
GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS		30	0.51693064	1.6707256	0.008116883	0.13486664	1.0	3982	tags=50%, list=23%, signal=65%	
GOBP_DIOL_METABOLIC_PROCESS	GOBP_DIOL_METABOLIC_PROCESS		30	0.5271466	1.6702425	0.013937282	0.13394053	1.0	2480	tags=40%, list=15%, signal=47%	
GOBP_PIGMENT_CELL_DIFFERENTIATION	GOBP_PIGMENT_CELL_DIFFERENTIATION		34	0.50974715	1.6696968	0.006849315	0.13312131	1.0	5716	tags=53%, list=33%, signal=79%	
GOBP_INTERFERON_BETA_PRODUCTION	GOBP_INTERFERON_BETA_PRODUCTION		52	0.4652191	1.6689041	0.0016638935	0.13277443	1.0	4294	tags=48%, list=25%, signal=64%	
GOBP_PHAGOSOME_MATURATION	GOBP_PHAGOSOME_MATURATION		26	0.55373853	1.6680634	0.010507881	0.13248365	1.0	3187	tags=46%, list=19%, signal=57%	
GOBP_SPERM_EGG_RECOGNITION	GOBP_SPERM_EGG_RECOGNITION		31	0.52554756	1.6665357	0.013559322	0.13309698	1.0	4612	tags=45%, list=27%, signal=62%	
GOBP_DENDRITE_EXTENSION	GOBP_DENDRITE_EXTENSION		31	0.524103	1.6662757	0.006908463	0.13202474	1.0	5928	tags=58%, list=35%, signal=89%	
GOBP_SNARE_COMPLEX_ASSEMBLY	GOBP_SNARE_COMPLEX_ASSEMBLY		23	0.55353075	1.6659642	0.022184301	0.13103004	1.0	1641	tags=30%, list=10%, signal=34%	
GOBP_LIPID_DROPLET_ORGANIZATION	GOBP_LIPID_DROPLET_ORGANIZATION		29	0.5326	1.6647209	0.011705685	0.13125774	1.0	3982	tags=55%, list=23%, signal=72%	
GOBP_POSITIVE_REGULATION_OF_TORC1_SIGNALING	GOBP_POSITIVE_REGULATION_OF_TORC1_SIGNALING		23	0.54400283	1.6644288	0.017699115	0.1302472	1.0	1183	tags=26%, list=7%, signal=28%	
GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS	GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS		61	0.44611514	1.6622338	0.0015974441	0.1315546	1.0	1686	tags=26%, list=10%, signal=29%	
GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS		41	0.4880939	1.6621964	0.00990099	0.13025151	1.0	1507	tags=27%, list=9%, signal=29%	
GOBP_LIPID_LOCALIZATION	GOBP_LIPID_LOCALIZATION		379	0.35370302	1.6606507	0.0	0.13073733	1.0	3609	tags=35%, list=21%, signal=43%	
GOBP_STEROID_METABOLIC_PROCESS	GOBP_STEROID_METABOLIC_PROCESS		263	0.37088695	1.6588961	0.0	0.13157886	1.0	3151	tags=35%, list=18%, signal=42%	
GOBP_GAMMA_DELTA_T_CELL_ACTIVATION	GOBP_GAMMA_DELTA_T_CELL_ACTIVATION		16	0.6022007	1.6586802	0.010657194	0.13053018	1.0	3774	tags=56%, list=22%, signal=72%	
GOBP_CARBOXYLIC_ACID_TRANSPORT	GOBP_CARBOXYLIC_ACID_TRANSPORT		223	0.3685476	1.657119	0.0014265336	0.13128957	1.0	3779	tags=37%, list=22%, signal=47%	
GOBP_GLIAL_CELL_DEVELOPMENT	GOBP_GLIAL_CELL_DEVELOPMENT		102	0.41445908	1.6554565	0.0015037594	0.13232826	1.0	3609	tags=42%, list=21%, signal=53%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II		26	0.54288864	1.6546175	0.012455516	0.13199379	1.0	3348	tags=62%, list=20%, signal=76%	
GOBP_STEROL_BIOSYNTHETIC_PROCESS	GOBP_STEROL_BIOSYNTHETIC_PROCESS		58	0.45520556	1.6532995	0.0064620357	0.1323439	1.0	3297	tags=48%, list=19%, signal=60%	
GOBP_STEROL_TRANSPORT	GOBP_STEROL_TRANSPORT		102	0.40516475	1.6495055	0.0	0.13577752	1.0	3872	tags=40%, list=23%, signal=52%	
GOBP_GLIAL_CELL_ACTIVATION	GOBP_GLIAL_CELL_ACTIVATION		41	0.49396047	1.6449124	0.008576329	0.1404885	1.0	3609	tags=54%, list=21%, signal=68%	
GOBP_RIG_I_SIGNALING_PATHWAY	GOBP_RIG_I_SIGNALING_PATHWAY		26	0.52753496	1.6437215	0.010600707	0.14070056	1.0	5288	tags=54%, list=31%, signal=78%	
GOBP_PHOSPHOLIPID_METABOLIC_PROCESS	GOBP_PHOSPHOLIPID_METABOLIC_PROCESS		344	0.35702989	1.6432518	0.0	0.13997084	1.0	3465	tags=29%, list=20%, signal=35%	
GOBP_NEURONAL_ACTION_POTENTIAL	GOBP_NEURONAL_ACTION_POTENTIAL		28	0.52603805	1.6410874	0.006968641	0.1412794	1.0	3093	tags=46%, list=18%, signal=57%	
GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS	GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS		192	0.3767572	1.6402705	0.0	0.14129509	1.0	3423	tags=35%, list=20%, signal=43%	
GOBP_INTESTINAL_ABSORPTION	GOBP_INTESTINAL_ABSORPTION		31	0.5186701	1.6379337	0.0051282053	0.14295681	1.0	3435	tags=45%, list=20%, signal=56%	
GOBP_IRON_ION_TRANSMEMBRANE_TRANSPORT	GOBP_IRON_ION_TRANSMEMBRANE_TRANSPORT		19	0.5880043	1.6377964	0.012939001	0.14188059	1.0	3104	tags=42%, list=18%, signal=51%	
GOBP_RENAL_TUBULAR_SECRETION	GOBP_RENAL_TUBULAR_SECRETION		22	0.55882436	1.6357498	0.01431127	0.14340794	1.0	1274	tags=45%, list=7%, signal=49%	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION		20	0.5647344	1.6321076	0.010434783	0.14707796	1.0	3320	tags=50%, list=19%, signal=62%	
GOBP_MELANOCYTE_DIFFERENTIATION	GOBP_MELANOCYTE_DIFFERENTIATION		23	0.5351304	1.6312633	0.025210084	0.14688958	1.0	5465	tags=57%, list=32%, signal=83%	
GOBP_CHOLESTEROL_EFFLUX	GOBP_CHOLESTEROL_EFFLUX		47	0.46638963	1.6311625	0.009917355	0.14577864	1.0	1211	tags=28%, list=7%, signal=30%	
