NAME	TITLE	SCORE	
CDKL2	cyclin dependent kinase like 2 [Source:HGNC Symbol;Acc:HGNC:1782]	3.0582612	
LY75	lymphocyte antigen 75 [Source:HGNC Symbol;Acc:HGNC:6729]	3.0521984	
COL4A4	collagen type IV alpha 4 chain [Source:HGNC Symbol;Acc:HGNC:2206]	3.0500355	
NPC1	NPC intracellular cholesterol transporter 1 [Source:HGNC Symbol;Acc:HGNC:7897]	3.044931	
PLPP2	phospholipid phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:9230]	3.0414658	
FGF13	fibroblast growth factor 13 [Source:HGNC Symbol;Acc:HGNC:3670]	3.0374753	
MCOLN3	mucolipin TRP cation channel 3 [Source:HGNC Symbol;Acc:HGNC:13358]	3.0361001	
TMEM38A	transmembrane protein 38A [Source:HGNC Symbol;Acc:HGNC:28462]	3.0332227	
NEURL1B	neuralized E3 ubiquitin protein ligase 1B [Source:HGNC Symbol;Acc:HGNC:35422]	3.0194654	
RASSF5	Ras association domain family member 5 [Source:HGNC Symbol;Acc:HGNC:17609]	3.003345	
PCBP3	poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]	3.0031278	
PKN3	protein kinase N3 [Source:HGNC Symbol;Acc:HGNC:17999]	2.9881222	
CLDN23	claudin 23 [Source:HGNC Symbol;Acc:HGNC:17591]	2.984054	
MAP3K8	mitogen-activated protein kinase kinase kinase 8 [Source:HGNC Symbol;Acc:HGNC:6860]	2.978608	
SORL1	sortilin related receptor 1 [Source:HGNC Symbol;Acc:HGNC:11185]	2.9694805	
TRIM73	tripartite motif containing 73 [Source:HGNC Symbol;Acc:HGNC:18162]	2.9674416	
ITGB4	integrin subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:6158]	2.9653134	
SQSTM1	sequestosome 1 [Source:HGNC Symbol;Acc:HGNC:11280]	2.961511	
CYFIP2	cytoplasmic FMR1 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:13760]	2.9608788	
POR	cytochrome p450 oxidoreductase [Source:HGNC Symbol;Acc:HGNC:9208]	2.9596956	
SLC38A8	solute carrier family 38 member 8 [Source:HGNC Symbol;Acc:HGNC:32434]	2.953697	
PWWP3B	PWWP domain containing 3B [Source:HGNC Symbol;Acc:HGNC:26583]	2.9534547	
PRR5-ARHGAP8	PRR5-ARHGAP8 readthrough [Source:HGNC Symbol;Acc:HGNC:34512]	2.9477496	
SYT3	synaptotagmin 3 [Source:HGNC Symbol;Acc:HGNC:11511]	2.9395945	
ARHGEF26	Rho guanine nucleotide exchange factor 26 [Source:HGNC Symbol;Acc:HGNC:24490]	2.9384577	
SYNM	synemin [Source:HGNC Symbol;Acc:HGNC:24466]	2.9251578	
LPCAT1	lysophosphatidylcholine acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:25718]	2.8868778	
IL18R1	interleukin 18 receptor 1 [Source:HGNC Symbol;Acc:HGNC:5988]	2.883745	
B4GALT5	beta-1,4-galactosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:928]	2.8805585	
UPB1	beta-ureidopropionase 1 [Source:HGNC Symbol;Acc:HGNC:16297]	2.874708	
LY75-CD302	LY75-CD302 readthrough [Source:HGNC Symbol;Acc:HGNC:38828]	2.872715	
RPLP0P2	ribosomal protein lateral stalk subunit P0 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:17960]	2.8721952	
FBXO32	F-box protein 32 [Source:HGNC Symbol;Acc:HGNC:16731]	2.8694355	
GADD45G	growth arrest and DNA damage inducible gamma [Source:HGNC Symbol;Acc:HGNC:4097]	2.8668864	
FRRS1	ferric chelate reductase 1 [Source:HGNC Symbol;Acc:HGNC:27622]	2.8525825	
SSTR2	somatostatin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11331]	2.8515446	
ZNF204P	zinc finger protein 204, pseudogene [Source:HGNC Symbol;Acc:HGNC:12995]	2.8287373	
BTN2A2	butyrophilin subfamily 2 member A2 [Source:HGNC Symbol;Acc:HGNC:1137]	2.8170226	
ELF3	E74 like ETS transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:3318]	2.8165576	
SLC8B1	solute carrier family 8 member B1 [Source:HGNC Symbol;Acc:HGNC:26175]	2.810739	
SYT9	synaptotagmin 9 [Source:HGNC Symbol;Acc:HGNC:19265]	2.809267	
C1QL1	complement C1q like 1 [Source:HGNC Symbol;Acc:HGNC:24182]	2.808459	
PNMA8A	PNMA family member 8A [Source:HGNC Symbol;Acc:HGNC:25578]	2.7978878	
FLVCR2	FLVCR heme transporter 2 [Source:HGNC Symbol;Acc:HGNC:20105]	2.7961612	
GMNN	geminin DNA replication inhibitor [Source:HGNC Symbol;Acc:HGNC:17493]	2.7918139	
ASAH1	N-acylsphingosine amidohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:735]	2.7869585	
FAIM2	Fas apoptotic inhibitory molecule 2 [Source:HGNC Symbol;Acc:HGNC:17067]	2.7790456	
FZD5	frizzled class receptor 5 [Source:HGNC Symbol;Acc:HGNC:4043]	2.7775176	
MAP3K5	mitogen-activated protein kinase kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6857]	2.7758396	
RAB26	RAB26, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14259]	2.767317	
MAN1A1	mannosidase alpha class 1A member 1 [Source:HGNC Symbol;Acc:HGNC:6821]	2.763188	
KCP	kielin cysteine rich BMP regulator [Source:HGNC Symbol;Acc:HGNC:17585]	2.7565525	
DBNDD1	dysbindin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455]	2.7523556	
PARD6A	par-6 family cell polarity regulator alpha [Source:HGNC Symbol;Acc:HGNC:15943]	2.7514658	
SYNGR3	synaptogyrin 3 [Source:HGNC Symbol;Acc:HGNC:11501]	2.749949	
MAP7	microtubule associated protein 7 [Source:HGNC Symbol;Acc:HGNC:6869]	2.748567	
SBSN	suprabasin [Source:HGNC Symbol;Acc:HGNC:24950]	2.7434814	
CTNS	cystinosin, lysosomal cystine transporter [Source:HGNC Symbol;Acc:HGNC:2518]	2.7428327	
TRABD2A	TraB domain containing 2A [Source:HGNC Symbol;Acc:HGNC:27013]	2.74023	
ZNF385A	zinc finger protein 385A [Source:HGNC Symbol;Acc:HGNC:17521]	2.7309911	
COQ8A	coenzyme Q8A [Source:HGNC Symbol;Acc:HGNC:16812]	2.7257023	
H2AW	H2A.W histone [Source:HGNC Symbol;Acc:HGNC:20507]	2.7196193	
ADAMTS7P4	ADAMTS7 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:49410]	2.7151556	
SEPTIN3	septin 3 [Source:HGNC Symbol;Acc:HGNC:10750]	2.7095053	
UPK1A	uroplakin 1A [Source:HGNC Symbol;Acc:HGNC:12577]	2.7007096	
JPH3	junctophilin 3 [Source:HGNC Symbol;Acc:HGNC:14203]	2.7004309	
GPER1	G protein-coupled estrogen receptor 1 [Source:HGNC Symbol;Acc:HGNC:4485]	2.69848	
CARMIL3	capping protein regulator and myosin 1 linker 3 [Source:HGNC Symbol;Acc:HGNC:20272]	2.6984427	
SEMA4G	semaphorin 4G [Source:HGNC Symbol;Acc:HGNC:10735]	2.6887136	
TXLNB	taxilin beta [Source:HGNC Symbol;Acc:HGNC:21617]	2.68466	
ACSS1	acyl-CoA synthetase short chain family member 1 [Source:HGNC Symbol;Acc:HGNC:16091]	2.683638	
DNAAF3	dynein axonemal assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:30492]	2.6826813	
TLE1	TLE family member 1, transcriptional corepressor [Source:HGNC Symbol;Acc:HGNC:11837]	2.6751015	
GRIP1	glutamate receptor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:18708]	2.6716275	
AFAP1L1	actin filament associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:26714]	2.6686263	
OXER1	oxoeicosanoid receptor 1 [Source:HGNC Symbol;Acc:HGNC:24884]	2.6644473	
RASEF	RAS and EF-hand domain containing [Source:HGNC Symbol;Acc:HGNC:26464]	2.65701	
WTAP	WT1 associated protein [Source:HGNC Symbol;Acc:HGNC:16846]	2.654746	
PPP1R14C	protein phosphatase 1 regulatory inhibitor subunit 14C [Source:HGNC Symbol;Acc:HGNC:14952]	2.6540413	
GUCY1A1	guanylate cyclase 1 soluble subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:4685]	2.6513796	
TJP3	tight junction protein 3 [Source:HGNC Symbol;Acc:HGNC:11829]	2.637624	
NIPAL4	NIPA like domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28018]	2.6376233	
SPINK1	serine peptidase inhibitor Kazal type 1 [Source:HGNC Symbol;Acc:HGNC:11244]	2.6322346	
CCNP	cyclin P [Source:HGNC Symbol;Acc:HGNC:25805]	2.6205938	
RGS14	regulator of G protein signaling 14 [Source:HGNC Symbol;Acc:HGNC:9996]	2.6188035	
KCNJ2	potassium inwardly rectifying channel subfamily J member 2 [Source:HGNC Symbol;Acc:HGNC:6263]	2.6143444	
FCHO1	FCH and mu domain containing endocytic adaptor 1 [Source:HGNC Symbol;Acc:HGNC:29002]	2.613327	
PLA2G4A	phospholipase A2 group IVA [Source:HGNC Symbol;Acc:HGNC:9035]	2.607673	
ARRB2	arrestin beta 2 [Source:HGNC Symbol;Acc:HGNC:712]	2.606437	
FOXA1	forkhead box A1 [Source:HGNC Symbol;Acc:HGNC:5021]	2.6054096	
IL17D	interleukin 17D [Source:HGNC Symbol;Acc:HGNC:5984]	2.6043832	
ZSCAN16	zinc finger and SCAN domain containing 16 [Source:HGNC Symbol;Acc:HGNC:20813]	2.5879931	
LENEP	lens epithelial protein [Source:HGNC Symbol;Acc:HGNC:14429]	2.5816097	
STRIP2	striatin interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:22209]	2.5763474	
TESK2	testis associated actin remodelling kinase 2 [Source:HGNC Symbol;Acc:HGNC:11732]	2.573289	
SOD2	superoxide dismutase 2 [Source:HGNC Symbol;Acc:HGNC:11180]	2.572913	
HS1BP3	HCLS1 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:24979]	2.5644987	
TMEM132A	transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]	2.562713	
KLHL21	kelch like family member 21 [Source:HGNC Symbol;Acc:HGNC:29041]	2.5607002	
PLEKHF1	pleckstrin homology and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20764]	2.5601046	
CXCL16	C-X-C motif chemokine ligand 16 [Source:HGNC Symbol;Acc:HGNC:16642]	2.5549538	
RTN1	reticulon 1 [Source:HGNC Symbol;Acc:HGNC:10467]	2.5525494	
GOLT1A	golgi transport 1A [Source:HGNC Symbol;Acc:HGNC:24766]	2.5504432	
SLC46A3	solute carrier family 46 member 3 [Source:HGNC Symbol;Acc:HGNC:27501]	2.550073	
ABCA5	ATP binding cassette subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:35]	2.549757	
VWA1	von Willebrand factor A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30910]	2.5451214	
RASSF4	Ras association domain family member 4 [Source:HGNC Symbol;Acc:HGNC:20793]	2.5450182	
NEU1	neuraminidase 1 [Source:HGNC Symbol;Acc:HGNC:7758]	2.544467	
TNFAIP8L1	TNF alpha induced protein 8 like 1 [Source:HGNC Symbol;Acc:HGNC:28279]	2.54335	
ACHE	acetylcholinesterase (Cartwright blood group) [Source:HGNC Symbol;Acc:HGNC:108]	2.5430195	
NCR3LG1	natural killer cell cytotoxicity receptor 3 ligand 1 [Source:HGNC Symbol;Acc:HGNC:42400]	2.5425625	
ABHD4	abhydrolase domain containing 4, N-acyl phospholipase B [Source:HGNC Symbol;Acc:HGNC:20154]	2.5391538	
SLC17A5	solute carrier family 17 member 5 [Source:HGNC Symbol;Acc:HGNC:10933]	2.5338483	
SH2D5	SH2 domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28819]	2.5329926	
H3C10	H3 clustered histone 10 [Source:HGNC Symbol;Acc:HGNC:4775]	2.5289516	
IL10RA	interleukin 10 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5964]	2.5171235	
AK9	adenylate kinase 9 [Source:HGNC Symbol;Acc:HGNC:33814]	2.5151315	
HSD17B7P2	hydroxysteroid 17-beta dehydrogenase 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:28120]	2.512867	
GRTP1	growth hormone regulated TBC protein 1 [Source:HGNC Symbol;Acc:HGNC:20310]	2.5093987	
PHACTR1	phosphatase and actin regulator 1 [Source:HGNC Symbol;Acc:HGNC:20990]	2.5072172	
SPINT1	serine peptidase inhibitor, Kunitz type 1 [Source:HGNC Symbol;Acc:HGNC:11246]	2.5044913	
EIF4BP5	eukaryotic translation initiation factor 4B pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:37938]	2.5027742	
ASS1P5	argininosuccinate synthetase 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:768]	2.4994552	
CNN2P1	calponin 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39526]	2.4976716	
OR52V1P	olfactory receptor family 52 subfamily V member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:15238]	2.496885	
NYAP1	neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1 [Source:HGNC Symbol;Acc:HGNC:22009]	2.4945257	
AGTR1	angiotensin II receptor type 1 [Source:HGNC Symbol;Acc:HGNC:336]	2.4931316	
CLCN7	chloride voltage-gated channel 7 [Source:HGNC Symbol;Acc:HGNC:2025]	2.490474	
RNF138P1	ring finger protein 138 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30342]	2.4872851	
H3C11	H3 clustered histone 11 [Source:HGNC Symbol;Acc:HGNC:4771]	2.4854717	
SHF	Src homology 2 domain containing F [Source:HGNC Symbol;Acc:HGNC:25116]	2.48422	
STX11	syntaxin 11 [Source:HGNC Symbol;Acc:HGNC:11429]	2.4826899	
EDNRA	endothelin receptor type A [Source:HGNC Symbol;Acc:HGNC:3179]	2.4823222	
IRF1	interferon regulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:6116]	2.4812205	
RAB38	RAB38, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9776]	2.4777496	
GIPR	gastric inhibitory polypeptide receptor [Source:HGNC Symbol;Acc:HGNC:4271]	2.4752405	
RPL12P42	ribosomal protein L12 pseudogene 42 [Source:HGNC Symbol;Acc:HGNC:36165]	2.474802	
RPS6KA1	ribosomal protein S6 kinase A1 [Source:HGNC Symbol;Acc:HGNC:10430]	2.4726157	
SPIRE2	spire type actin nucleation factor 2 [Source:HGNC Symbol;Acc:HGNC:30623]	2.4675622	
DOC2A	double C2 domain alpha [Source:HGNC Symbol;Acc:HGNC:2985]	2.4455178	
PLEKHG3	pleckstrin homology and RhoGEF domain containing G3 [Source:HGNC Symbol;Acc:HGNC:20364]	2.4437916	
EPHB6	EPH receptor B6 [Source:HGNC Symbol;Acc:HGNC:3396]	2.44168	
ERICH5	glutamate rich 5 [Source:HGNC Symbol;Acc:HGNC:26823]	2.4407392	
ZDHHC14	zinc finger DHHC-type palmitoyltransferase 14 [Source:HGNC Symbol;Acc:HGNC:20341]	2.4369133	
MYO10	myosin X [Source:HGNC Symbol;Acc:HGNC:7593]	2.435941	
CEACAMP11	CEA cell adhesion molecule pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:1823]	2.4336047	
KLC3	kinesin light chain 3 [Source:HGNC Symbol;Acc:HGNC:20717]	2.4263105	
DAPK2	death associated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:2675]	2.4214344	
FAM131C	family with sequence similarity 131 member C [Source:HGNC Symbol;Acc:HGNC:26717]	2.4204948	
TXNDC16	thioredoxin domain containing 16 [Source:HGNC Symbol;Acc:HGNC:19965]	2.417013	
DTNB	dystrobrevin beta [Source:HGNC Symbol;Acc:HGNC:3058]	2.4151988	
TNFRSF1B	TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]	2.410008	
RNF208	ring finger protein 208 [Source:HGNC Symbol;Acc:HGNC:25420]	2.409724	
PTPRU	protein tyrosine phosphatase receptor type U [Source:HGNC Symbol;Acc:HGNC:9683]	2.408952	
TSPAN33	tetraspanin 33 [Source:HGNC Symbol;Acc:HGNC:28743]	2.4081402	
EGFL8	EGF like domain multiple 8 [Source:HGNC Symbol;Acc:HGNC:13944]	2.4079382	
H1-4	H1.4 linker histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4718]	2.404071	
PLD1	phospholipase D1 [Source:HGNC Symbol;Acc:HGNC:9067]	2.400817	
PRR19	proline rich 19 [Source:HGNC Symbol;Acc:HGNC:33728]	2.3986964	
PROS1	protein S [Source:HGNC Symbol;Acc:HGNC:9456]	2.3977613	
PTGES	prostaglandin E synthase [Source:HGNC Symbol;Acc:HGNC:9599]	2.3914273	
AFF1	AF4/FMR2 family member 1 [Source:HGNC Symbol;Acc:HGNC:7135]	2.3896961	
CFAP91	cilia and flagella associated protein 91 [Source:HGNC Symbol;Acc:HGNC:24010]	2.3893058	
PIP4P1	phosphatidylinositol-4,5-bisphosphate 4-phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:19299]	2.3809893	
SLCO3A1	solute carrier organic anion transporter family member 3A1 [Source:HGNC Symbol;Acc:HGNC:10952]	2.3784673	
STOX2	storkhead box 2 [Source:HGNC Symbol;Acc:HGNC:25450]	2.376795	
ZCCHC14	zinc finger CCHC-type containing 14 [Source:HGNC Symbol;Acc:HGNC:24134]	2.3658695	
OOEP	oocyte expressed protein [Source:HGNC Symbol;Acc:HGNC:21382]	2.3636656	
H1-1	H1.1 linker histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4715]	2.3628595	
CD9	CD9 molecule [Source:HGNC Symbol;Acc:HGNC:1709]	2.3612914	
AIRE	autoimmune regulator [Source:HGNC Symbol;Acc:HGNC:360]	2.3597348	
CDC42BPG	CDC42 binding protein kinase gamma [Source:HGNC Symbol;Acc:HGNC:29829]	2.3585472	
CRABP1	cellular retinoic acid binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2338]	2.3573456	
OR1F1	olfactory receptor family 1 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:8194]	2.354192	
