NAME	TITLE	SCORE	
ACTC1	actin alpha cardiac muscle 1 [Source:HGNC Symbol;Acc:HGNC:143]	2.3022664	
FGFR2	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:HGNC:3689]	2.290437	
DNAI3	dynein axonemal intermediate chain 3 [Source:HGNC Symbol;Acc:HGNC:30711]	2.2844608	
HMGB1P31	high mobility group box 1 pseudogene 31 [Source:HGNC Symbol;Acc:HGNC:39122]	2.2706504	
SYNPO2	synaptopodin 2 [Source:HGNC Symbol;Acc:HGNC:17732]	2.2326326	
CLCA2	chloride channel accessory 2 [Source:HGNC Symbol;Acc:HGNC:2016]	2.2309015	
COL21A1	collagen type XXI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:17025]	2.2294333	
EGR2	early growth response 2 [Source:HGNC Symbol;Acc:HGNC:3239]	2.2268639	
PLXDC2	plexin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21013]	2.2065291	
CDR1	cerebellar degeneration related protein 1 [Source:HGNC Symbol;Acc:HGNC:1798]	2.205504	
TMEM217	transmembrane protein 217 [Source:HGNC Symbol;Acc:HGNC:21238]	2.185109	
SULF2	sulfatase 2 [Source:HGNC Symbol;Acc:HGNC:20392]	2.178546	
TCP11L2	t-complex 11 like 2 [Source:HGNC Symbol;Acc:HGNC:28627]	2.1769128	
TRIM67	tripartite motif containing 67 [Source:HGNC Symbol;Acc:HGNC:31859]	2.1757367	
SLC52A1	solute carrier family 52 member 1 [Source:HGNC Symbol;Acc:HGNC:30225]	2.1693416	
CDKN1A	cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]	2.1668823	
GCSAM	germinal center associated signaling and motility [Source:HGNC Symbol;Acc:HGNC:20253]	2.1543655	
FST	follistatin [Source:HGNC Symbol;Acc:HGNC:3971]	2.1535342	
SMIM10L2A	small integral membrane protein 10 like 2A [Source:HGNC Symbol;Acc:HGNC:34499]	2.1499074	
ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3363]	2.1495912	
HSPE1P26	heat shock protein family E (Hsp10) member 1 pseudogene 26 [Source:HGNC Symbol;Acc:HGNC:49345]	2.1396594	
SH3PXD2A	SH3 and PX domains 2A [Source:HGNC Symbol;Acc:HGNC:23664]	2.1373453	
SSPN	sarcospan [Source:HGNC Symbol;Acc:HGNC:11322]	2.1370785	
ARHGAP20	Rho GTPase activating protein 20 [Source:HGNC Symbol;Acc:HGNC:18357]	2.131887	
DMGDH	dimethylglycine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:24475]	2.1316614	
KRT4	keratin 4 [Source:HGNC Symbol;Acc:HGNC:6441]	2.1232982	
LDB3	LIM domain binding 3 [Source:HGNC Symbol;Acc:HGNC:15710]	2.1169164	
ZNF467	zinc finger protein 467 [Source:HGNC Symbol;Acc:HGNC:23154]	2.111996	
VSTM2L	V-set and transmembrane domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:16096]	2.1107779	
ITGA1	integrin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6134]	2.096245	
DAPK1	death associated protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:2674]	2.0937786	
PARD6G	par-6 family cell polarity regulator gamma [Source:HGNC Symbol;Acc:HGNC:16076]	2.0862272	
PAPLN	papilin, proteoglycan like sulfated glycoprotein [Source:HGNC Symbol;Acc:HGNC:19262]	2.0829258	
CLIC3	chloride intracellular channel 3 [Source:HGNC Symbol;Acc:HGNC:2064]	2.0816288	
FOXS1	forkhead box S1 [Source:HGNC Symbol;Acc:HGNC:3735]	2.072085	
MAP6	microtubule associated protein 6 [Source:HGNC Symbol;Acc:HGNC:6868]	2.066558	
IGF1	insulin like growth factor 1 [Source:HGNC Symbol;Acc:HGNC:5464]	2.0665567	
PIEZO2	piezo type mechanosensitive ion channel component 2 [Source:HGNC Symbol;Acc:HGNC:26270]	2.059985	
HSD17B6	hydroxysteroid 17-beta dehydrogenase 6 [Source:HGNC Symbol;Acc:HGNC:23316]	2.0582278	
RASSF2	Ras association domain family member 2 [Source:HGNC Symbol;Acc:HGNC:9883]	2.047714	
ACKR3	atypical chemokine receptor 3 [Source:HGNC Symbol;Acc:HGNC:23692]	2.0454314	
ARFGEF3	ARFGEF family member 3 [Source:HGNC Symbol;Acc:HGNC:21213]	2.0362213	
RGS9BP	regulator of G protein signaling 9 binding protein [Source:HGNC Symbol;Acc:HGNC:30304]	2.0314155	
MFAP4	microfibril associated protein 4 [Source:HGNC Symbol;Acc:HGNC:7035]	2.0195997	
WNT9A	Wnt family member 9A [Source:HGNC Symbol;Acc:HGNC:12778]	2.0166662	
THBS2	thrombospondin 2 [Source:HGNC Symbol;Acc:HGNC:11786]	1.9967327	
RRAD	RRAD, Ras related glycolysis inhibitor and calcium channel regulator [Source:HGNC Symbol;Acc:HGNC:10446]	1.9951137	
TSC22D3	TSC22 domain family member 3 [Source:HGNC Symbol;Acc:HGNC:3051]	1.9940981	
NIBAN1	niban apoptosis regulator 1 [Source:HGNC Symbol;Acc:HGNC:16784]	1.9823818	
FSCN2	fascin actin-bundling protein 2, retinal [Source:HGNC Symbol;Acc:HGNC:3960]	1.98174	
MCC	MCC regulator of WNT signaling pathway [Source:HGNC Symbol;Acc:HGNC:6935]	1.9779985	
FNDC1	fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21184]	1.9742379	
PRUNE2	prune homolog 2 with BCH domain [Source:HGNC Symbol;Acc:HGNC:25209]	1.9731454	
MYL7	myosin light chain 7 [Source:HGNC Symbol;Acc:HGNC:21719]	1.9710317	
IGDCC4	immunoglobulin superfamily DCC subclass member 4 [Source:HGNC Symbol;Acc:HGNC:13770]	1.9704156	
PLXDC1	plexin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20945]	1.9703178	
PCDH1	protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655]	1.969204	
PDGFA	platelet derived growth factor subunit A [Source:HGNC Symbol;Acc:HGNC:8799]	1.9684556	
CICP14	capicua transcriptional repressor pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:38542]	1.9656038	
NATD1	N-acetyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30770]	1.9537413	
CD55	CD55 molecule (Cromer blood group) [Source:HGNC Symbol;Acc:HGNC:2665]	1.9519649	
GOLGA8T	golgin A8 family member T [Source:HGNC Symbol;Acc:HGNC:44410]	1.9427086	
KRT17	keratin 17 [Source:HGNC Symbol;Acc:HGNC:6427]	1.942346	
JAM2	junctional adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:14686]	1.9381771	
MEGF6	multiple EGF like domains 6 [Source:HGNC Symbol;Acc:HGNC:3232]	1.937921	
KCND3	potassium voltage-gated channel subfamily D member 3 [Source:HGNC Symbol;Acc:HGNC:6239]	1.9322747	
COL4A5	collagen type IV alpha 5 chain [Source:HGNC Symbol;Acc:HGNC:2207]	1.9295629	
CCPG1	cell cycle progression 1 [Source:HGNC Symbol;Acc:HGNC:24227]	1.9256538	
NPY1R	neuropeptide Y receptor Y1 [Source:HGNC Symbol;Acc:HGNC:7956]	1.9255649	
NXPH3	neurexophilin 3 [Source:HGNC Symbol;Acc:HGNC:8077]	1.9229442	
SOX4	SRY-box transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11200]	1.9182721	
SLIT3	slit guidance ligand 3 [Source:HGNC Symbol;Acc:HGNC:11087]	1.9175646	
STK38L	serine/threonine kinase 38 like [Source:HGNC Symbol;Acc:HGNC:17848]	1.9175359	
SLC7A4	solute carrier family 7 member 4 [Source:HGNC Symbol;Acc:HGNC:11062]	1.9122697	
PLXNA4	plexin A4 [Source:HGNC Symbol;Acc:HGNC:9102]	1.9080404	
FBXL22	F-box and leucine rich repeat protein 22 [Source:HGNC Symbol;Acc:HGNC:27537]	1.9059973	
APOB	apolipoprotein B [Source:HGNC Symbol;Acc:HGNC:603]	1.9009775	
RIMBP2	RIMS binding protein 2 [Source:HGNC Symbol;Acc:HGNC:30339]	1.900059	
MYOM1	myomesin 1 [Source:HGNC Symbol;Acc:HGNC:7613]	1.8973832	
GPR20	G protein-coupled receptor 20 [Source:HGNC Symbol;Acc:HGNC:4475]	1.8969465	
C5AR2	complement C5a receptor 2 [Source:HGNC Symbol;Acc:HGNC:4527]	1.8951167	
ADRA2A	adrenoceptor alpha 2A [Source:HGNC Symbol;Acc:HGNC:281]	1.8910433	
FMOD	fibromodulin [Source:HGNC Symbol;Acc:HGNC:3774]	1.8855625	
PPL	periplakin [Source:HGNC Symbol;Acc:HGNC:9273]	1.8837788	
PCDHB6	protocadherin beta 6 [Source:HGNC Symbol;Acc:HGNC:8691]	1.8825295	
PCDHB13	protocadherin beta 13 [Source:HGNC Symbol;Acc:HGNC:8684]	1.8741841	
ANKRD33B	ankyrin repeat domain 33B [Source:HGNC Symbol;Acc:HGNC:35240]	1.8735512	
COL11A1	collagen type XI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2186]	1.8699616	
NAALAD2	N-acetylated alpha-linked acidic dipeptidase 2 [Source:HGNC Symbol;Acc:HGNC:14526]	1.8685626	
NTRK2	neurotrophic receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:8032]	1.86765	
TXNIP	thioredoxin interacting protein [Source:HGNC Symbol;Acc:HGNC:16952]	1.8672442	
TP53INP1	tumor protein p53 inducible nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:18022]	1.8598918	
GABARAPL1	GABA type A receptor associated protein like 1 [Source:HGNC Symbol;Acc:HGNC:4068]	1.8584597	
BBC3	BCL2 binding component 3 [Source:HGNC Symbol;Acc:HGNC:17868]	1.852571	
KCNH2	potassium voltage-gated channel subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:6251]	1.8447961	
TGFB3	transforming growth factor beta 3 [Source:HGNC Symbol;Acc:HGNC:11769]	1.8441291	
TLCD2	TLC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:33522]	1.8409257	
CLU	clusterin [Source:HGNC Symbol;Acc:HGNC:2095]	1.8330462	
LDAF1	lipid droplet assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30136]	1.8321384	
ABCB1	ATP binding cassette subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:40]	1.8260515	
FOXO6	forkhead box O6 [Source:HGNC Symbol;Acc:HGNC:24814]	1.8229516	
RYR2	ryanodine receptor 2 [Source:HGNC Symbol;Acc:HGNC:10484]	1.8207479	
SBSPON	somatomedin B and thrombospondin type 1 domain containing [Source:HGNC Symbol;Acc:HGNC:30362]	1.8206455	
HBD	hemoglobin subunit delta [Source:HGNC Symbol;Acc:HGNC:4829]	1.8189498	
INHBA	inhibin subunit beta A [Source:HGNC Symbol;Acc:HGNC:6066]	1.8163805	
RGS11	regulator of G protein signaling 11 [Source:HGNC Symbol;Acc:HGNC:9993]	1.815897	
HMSD	histocompatibility minor serpin domain containing [Source:HGNC Symbol;Acc:HGNC:23037]	1.8134794	
CCND2	cyclin D2 [Source:HGNC Symbol;Acc:HGNC:1583]	1.8127252	
KCNMB1	potassium calcium-activated channel subfamily M regulatory beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:6285]	1.8060645	
INHBE	inhibin subunit beta E [Source:HGNC Symbol;Acc:HGNC:24029]	1.8052568	
JAG1	jagged canonical Notch ligand 1 [Source:HGNC Symbol;Acc:HGNC:6188]	1.804874	
RPL10P15	ribosomal protein L10 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:52347]	1.8048314	
LAMA5	laminin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6485]	1.7974442	
TPD52L1	TPD52 like 1 [Source:HGNC Symbol;Acc:HGNC:12006]	1.7965308	
ARL4A	ADP ribosylation factor like GTPase 4A [Source:HGNC Symbol;Acc:HGNC:695]	1.793096	
SEMA3C	semaphorin 3C [Source:HGNC Symbol;Acc:HGNC:10725]	1.7885699	
CAMK2A	calcium/calmodulin dependent protein kinase II alpha [Source:HGNC Symbol;Acc:HGNC:1460]	1.7868356	
COL8A2	collagen type VIII alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2216]	1.785655	
ANOS1	anosmin 1 [Source:HGNC Symbol;Acc:HGNC:6211]	1.7837377	
AKR1C3	aldo-keto reductase family 1 member C3 [Source:HGNC Symbol;Acc:HGNC:386]	1.7837234	
SCRG1	stimulator of chondrogenesis 1 [Source:HGNC Symbol;Acc:HGNC:17036]	1.77976	
CADM3	cell adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:17601]	1.7761482	
PRELP	proline and arginine rich end leucine rich repeat protein [Source:HGNC Symbol;Acc:HGNC:9357]	1.7747837	
SPATA18	spermatogenesis associated 18 [Source:HGNC Symbol;Acc:HGNC:29579]	1.7741638	
CCN5	cellular communication network factor 5 [Source:HGNC Symbol;Acc:HGNC:12770]	1.7726077	
G0S2	G0/G1 switch 2 [Source:HGNC Symbol;Acc:HGNC:30229]	1.7713752	
TTC9	tetratricopeptide repeat domain 9 [Source:HGNC Symbol;Acc:HGNC:20267]	1.7662349	
TES	testin LIM domain protein [Source:HGNC Symbol;Acc:HGNC:14620]	1.7541395	
TRIB3	tribbles pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:16228]	1.7524859	
TMEM190	transmembrane protein 190 [Source:HGNC Symbol;Acc:HGNC:29632]	1.750321	
ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif 10 [Source:HGNC Symbol;Acc:HGNC:13201]	1.7460356	
ANK2	ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]	1.7443135	
CLDN22	claudin 22 [Source:HGNC Symbol;Acc:HGNC:2044]	1.7413045	
CNN1	calponin 1 [Source:HGNC Symbol;Acc:HGNC:2155]	1.7382507	
ITGA11	integrin subunit alpha 11 [Source:HGNC Symbol;Acc:HGNC:6136]	1.7373747	
DNASE1L2	deoxyribonuclease 1 like 2 [Source:HGNC Symbol;Acc:HGNC:2958]	1.7330186	
CFAP206	cilia and flagella associated protein 206 [Source:HGNC Symbol;Acc:HGNC:21405]	1.7316442	
LURAP1L	leucine rich adaptor protein 1 like [Source:HGNC Symbol;Acc:HGNC:31452]	1.729399	
IMPA2	inositol monophosphatase 2 [Source:HGNC Symbol;Acc:HGNC:6051]	1.7276634	
CYFIP2	cytoplasmic FMR1 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:13760]	1.7267095	
ENPP7P4	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:48687]	1.7237918	
RHEBP1	RHEB pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10010]	1.7235343	
APLNR	apelin receptor [Source:HGNC Symbol;Acc:HGNC:339]	1.7200296	
EEF1B2P6	eukaryotic translation elongation factor 1 beta 2 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:51453]	1.7176629	
ABHD1	abhydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17553]	1.7152733	
COL4A1	collagen type IV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2202]	1.7151049	
TET3	tet methylcytosine dioxygenase 3 [Source:HGNC Symbol;Acc:HGNC:28313]	1.7128654	
SUGCT	succinyl-CoA:glutarate-CoA transferase [Source:HGNC Symbol;Acc:HGNC:16001]	1.7094425	
PIDD1	p53-induced death domain protein 1 [Source:HGNC Symbol;Acc:HGNC:16491]	1.7075626	
YPEL2	yippee like 2 [Source:HGNC Symbol;Acc:HGNC:18326]	1.7065741	
ANKRD24	ankyrin repeat domain 24 [Source:HGNC Symbol;Acc:HGNC:29424]	1.7046884	
WFDC1	WAP four-disulfide core domain 1 [Source:HGNC Symbol;Acc:HGNC:15466]	1.7028805	
RSPH14	radial spoke head 14 homolog [Source:HGNC Symbol;Acc:HGNC:13437]	1.7010081	
EPAS1	endothelial PAS domain protein 1 [Source:HGNC Symbol;Acc:HGNC:3374]	1.6997309	
ARHGAP28	Rho GTPase activating protein 28 [Source:HGNC Symbol;Acc:HGNC:25509]	1.6985819	
PRSS23	serine protease 23 [Source:HGNC Symbol;Acc:HGNC:14370]	1.6928957	
ACTA2	actin alpha 2, smooth muscle [Source:HGNC Symbol;Acc:HGNC:130]	1.6889462	
PITX2	paired like homeodomain 2 [Source:HGNC Symbol;Acc:HGNC:9005]	1.6889219	
ATF3	activating transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:785]	1.688169	
FOLR1	folate receptor alpha [Source:HGNC Symbol;Acc:HGNC:3791]	1.6861018	
THRB	thyroid hormone receptor beta [Source:HGNC Symbol;Acc:HGNC:11799]	1.6684961	
ZMYND12	zinc finger MYND-type containing 12 [Source:HGNC Symbol;Acc:HGNC:21192]	1.6661042	
NEO1	neogenin 1 [Source:HGNC Symbol;Acc:HGNC:7754]	1.6656308	
LRATD1	LRAT domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20743]	1.6620576	
NECTIN4	nectin cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:19688]	1.6602157	
IVNS1ABP	influenza virus NS1A binding protein [Source:HGNC Symbol;Acc:HGNC:16951]	1.6588347	
MTURN	maturin, neural progenitor differentiation regulator homolog [Source:HGNC Symbol;Acc:HGNC:25457]	1.6571796	
ABLIM1	actin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:78]	1.6557906	
ZP1	zona pellucida glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:13187]	1.6532508	
SLC22A23	solute carrier family 22 member 23 [Source:HGNC Symbol;Acc:HGNC:21106]	1.6503577	
AFF2	AF4/FMR2 family member 2 [Source:HGNC Symbol;Acc:HGNC:3776]	1.6484592	
OLFML2A	olfactomedin like 2A [Source:HGNC Symbol;Acc:HGNC:27270]	1.6469203	
HMGB3P4	high mobility group box 3 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:39104]	1.6439463	
ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif 13 [Source:HGNC Symbol;Acc:HGNC:1366]	1.6432468	
DOK6	docking protein 6 [Source:HGNC Symbol;Acc:HGNC:28301]	1.6423727	
SPARC	secreted protein acidic and cysteine rich [Source:HGNC Symbol;Acc:HGNC:11219]	1.6359762	
DHRS3	dehydrogenase/reductase 3 [Source:HGNC Symbol;Acc:HGNC:17693]	1.6356692	
CD200	CD200 molecule [Source:HGNC Symbol;Acc:HGNC:7203]	1.6285185	
MEX3B	mex-3 RNA binding family member B [Source:HGNC Symbol;Acc:HGNC:25297]	1.6264901	
DTX4	deltex E3 ubiquitin ligase 4 [Source:HGNC Symbol;Acc:HGNC:29151]	1.6249644	
FOXO1	forkhead box O1 [Source:HGNC Symbol;Acc:HGNC:3819]	1.6244794	
FTH1P5	ferritin heavy chain 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:3996]	1.6215584	
LMLN2	leishmanolysin like peptidase 2 [Source:HGNC Symbol;Acc:HGNC:53647]	1.6199449	
LRRC32	leucine rich repeat containing 32 [Source:HGNC Symbol;Acc:HGNC:4161]	1.612002	
TSPAN2	tetraspanin 2 [Source:HGNC Symbol;Acc:HGNC:20659]	1.610474	
SETBP1	SET binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15573]	1.6099883	
RASSF3	Ras association domain family member 3 [Source:HGNC Symbol;Acc:HGNC:14271]	1.6069053	
TMOD1	tropomodulin 1 [Source:HGNC Symbol;Acc:HGNC:11871]	1.6033031	
GDF10	growth differentiation factor 10 [Source:HGNC Symbol;Acc:HGNC:4215]	1.6028677	
ZNF607	zinc finger protein 607 [Source:HGNC Symbol;Acc:HGNC:28192]	1.6024076	
THBS3	thrombospondin 3 [Source:HGNC Symbol;Acc:HGNC:11787]	1.6003854	
SELENOP	selenoprotein P [Source:HGNC Symbol;Acc:HGNC:10751]	1.6002816	
VLDLR	very low density lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:12698]	1.5984334	
FIBIN	fin bud initiation factor homolog [Source:HGNC Symbol;Acc:HGNC:33747]	1.5977837	
FBXO32	F-box protein 32 [Source:HGNC Symbol;Acc:HGNC:16731]	1.5975534	
SYT7	synaptotagmin 7 [Source:HGNC Symbol;Acc:HGNC:11514]	1.5938057	
FER1L6	fer-1 like family member 6 [Source:HGNC Symbol;Acc:HGNC:28065]	1.5846395	
PHOSPHO1	phosphoethanolamine/phosphocholine phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:16815]	1.5846337	
MXI1	MAX interactor 1, dimerization protein [Source:HGNC Symbol;Acc:HGNC:7534]	1.58351	
PJVK	pejvakin [Source:HGNC Symbol;Acc:HGNC:29502]	1.5824096	
LYNX1	Ly6/neurotoxin 1 [Source:HGNC Symbol;Acc:HGNC:29604]	1.5816566	
INMT-MINDY4	INMT-MINDY4 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:41995]	1.5810264	
COL1A1	collagen type I alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2197]	1.5781503	
RASGRP2	RAS guanyl releasing protein 2 [Source:HGNC Symbol;Acc:HGNC:9879]	1.5740972	
SCAMP5	secretory carrier membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:30386]	1.5723886	
KLHDC1	kelch domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19836]	1.5721827	
HTR2A	5-hydroxytryptamine receptor 2A [Source:HGNC Symbol;Acc:HGNC:5293]	1.5704343	
ATL1	atlastin GTPase 1 [Source:HGNC Symbol;Acc:HGNC:11231]	1.5678799	
MOV10L1	Mov10 like RISC complex RNA helicase 1 [Source:HGNC Symbol;Acc:HGNC:7201]	1.5667222	
PPIL6	peptidylprolyl isomerase like 6 [Source:HGNC Symbol;Acc:HGNC:21557]	1.5603855	
MAF	MAF bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:6776]	1.5601976	
LINC00933	long intergenic non-protein coding RNA 933 [Source:HGNC Symbol;Acc:HGNC:48625]	1.5576066	
JMY	junction mediating and regulatory protein, p53 cofactor [Source:HGNC Symbol;Acc:HGNC:28916]	1.5518632	
CYP21A1P	cytochrome P450 family 21 subfamily A member 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:2599]	1.5487144	
PABPC5	poly(A) binding protein cytoplasmic 5 [Source:HGNC Symbol;Acc:HGNC:13629]	1.5480758	
THSD7B	thrombospondin type 1 domain containing 7B [Source:HGNC Symbol;Acc:HGNC:29348]	1.5438824	
ABCA12	ATP binding cassette subfamily A member 12 [Source:HGNC Symbol;Acc:HGNC:14637]	1.543001	
LARGE1	LARGE xylosyl- and glucuronyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:6511]	1.5419693	
AMZ2P1	AMZ2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:26491]	1.5417109	
ETV7	ETS variant transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:18160]	1.5397025	
KLF4	Kruppel like factor 4 [Source:HGNC Symbol;Acc:HGNC:6348]	1.5388215	
VEGFA	vascular endothelial growth factor A [Source:HGNC Symbol;Acc:HGNC:12680]	1.537677	
MAN1C1	mannosidase alpha class 1C member 1 [Source:HGNC Symbol;Acc:HGNC:19080]	1.5371138	
COL1A2	collagen type I alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2198]	1.5364859	
