NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_CHONDROCYTE_DIFFERENTIATION	GOBP_CHONDROCYTE_DIFFERENTIATION		111	0.45784914	1.9388564	0.0	0.035249177	0.486	1653	tags=28%, list=10%, signal=31%	
GOBP_GLUCOSE_IMPORT	GOBP_GLUCOSE_IMPORT		60	0.51360804	1.9383519	0.0	0.034367733	0.487	1735	tags=25%, list=10%, signal=28%	
GOBP_MUSCLE_SYSTEM_PROCESS	GOBP_MUSCLE_SYSTEM_PROCESS		361	0.39148048	1.9377261	0.0	0.03334036	0.489	3837	tags=38%, list=22%, signal=48%	
GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT	GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT		68	0.48876578	1.934689	0.0	0.033637207	0.501	2261	tags=34%, list=13%, signal=39%	
GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT	GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT		17	0.6926009	1.933696	0.0	0.03289567	0.503	1939	tags=47%, list=11%, signal=53%	
GOBP_POSITIVE_REGULATION_OF_GLYCOLYTIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_GLYCOLYTIC_PROCESS		18	0.6668548	1.9295334	0.0	0.03333407	0.518	929	tags=28%, list=5%, signal=29%	
GOBP_ACTION_POTENTIAL	GOBP_ACTION_POTENTIAL		119	0.44973385	1.9218264	0.0	0.03566068	0.551	3996	tags=43%, list=23%, signal=56%	
GOBP_BASEMENT_MEMBRANE_ORGANIZATION	GOBP_BASEMENT_MEMBRANE_ORGANIZATION		34	0.578921	1.9202842	0.0	0.03566806	0.559	2257	tags=47%, list=13%, signal=54%	
GOBP_MUSCLE_TISSUE_DEVELOPMENT	GOBP_MUSCLE_TISSUE_DEVELOPMENT		359	0.3915988	1.914057	0.0	0.03685722	0.579	2974	tags=32%, list=17%, signal=38%	
GOBP_SODIUM_ION_HOMEOSTASIS	GOBP_SODIUM_ION_HOMEOSTASIS		36	0.5546938	1.9096868	0.0	0.037931304	0.604	1749	tags=22%, list=10%, signal=25%	
GOBP_STEROL_TRANSPORT	GOBP_STEROL_TRANSPORT		102	0.45188388	1.9034282	0.0	0.039650448	0.631	3511	tags=36%, list=21%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE		162	0.42733225	1.8929198	0.0	0.043998178	0.679	2800	tags=31%, list=16%, signal=37%	
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL		70	0.4867717	1.8869954	0.0	0.045883864	0.701	4111	tags=49%, list=24%, signal=64%	
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES		235	0.39815554	1.8860046	0.0	0.045375697	0.702	4372	tags=47%, list=26%, signal=62%	
GOBP_ARTERY_DEVELOPMENT	GOBP_ARTERY_DEVELOPMENT		93	0.45339757	1.8829076	0.0	0.04648371	0.718	1787	tags=29%, list=10%, signal=32%	
GOBP_REGULATION_OF_GLUCOSE_IMPORT	GOBP_REGULATION_OF_GLUCOSE_IMPORT		46	0.53588146	1.8808881	0.0	0.046353526	0.727	1532	tags=24%, list=9%, signal=26%	
GOBP_CARDIAC_CELL_DEVELOPMENT	GOBP_CARDIAC_CELL_DEVELOPMENT		73	0.48128003	1.879881	0.0	0.045773212	0.733	2177	tags=30%, list=13%, signal=34%	
GOBP_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	GOBP_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS		37	0.5515659	1.8747658	0.002415459	0.047991235	0.756	2164	tags=35%, list=13%, signal=40%	
GOBP_STRIATED_MUSCLE_TISSUE_DEVELOPMENT	GOBP_STRIATED_MUSCLE_TISSUE_DEVELOPMENT		215	0.40751925	1.8746363	0.0	0.047057126	0.758	3902	tags=43%, list=23%, signal=55%	
GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION		116	0.4357505	1.8746111	0.0	0.04603415	0.758	2386	tags=34%, list=14%, signal=39%	
GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION		243	0.3961333	1.8715184	0.0	0.04681897	0.766	2261	tags=27%, list=13%, signal=30%	
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION		56	0.49633625	1.8659428	0.0	0.04864783	0.788	1843	tags=34%, list=11%, signal=38%	
GOBP_MYOTUBE_DIFFERENTIATION	GOBP_MYOTUBE_DIFFERENTIATION		105	0.44149244	1.8652164	0.0	0.048082013	0.792	2257	tags=29%, list=13%, signal=33%	
GOBP_MYOBLAST_FUSION	GOBP_MYOBLAST_FUSION		39	0.54224944	1.8632449	0.0	0.048148308	0.802	2509	tags=33%, list=15%, signal=39%	
GOBP_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	GOBP_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL		33	0.5562824	1.8631014	0.0	0.04726238	0.803	3891	tags=55%, list=23%, signal=70%	
GOBP_REGULATION_OF_HEART_CONTRACTION	GOBP_REGULATION_OF_HEART_CONTRACTION		174	0.41436824	1.8630104	0.0	0.04638165	0.803	3278	tags=35%, list=19%, signal=43%	
GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL	GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL		77	0.46062356	1.8621867	0.0	0.04588012	0.806	3073	tags=40%, list=18%, signal=49%	
GOBP_CELLULAR_SODIUM_ION_HOMEOSTASIS	GOBP_CELLULAR_SODIUM_ION_HOMEOSTASIS		15	0.67249805	1.8571581	0.0	0.047632895	0.824	1749	tags=27%, list=10%, signal=30%	
GOBP_COLLAGEN_ACTIVATED_SIGNALING_PATHWAY	GOBP_COLLAGEN_ACTIVATED_SIGNALING_PATHWAY		15	0.6825926	1.8554368	0.0021978023	0.04775012	0.83	1650	tags=53%, list=10%, signal=59%	
GOBP_RESPONSE_TO_CATECHOLAMINE	GOBP_RESPONSE_TO_CATECHOLAMINE		79	0.46670088	1.8523775	0.0	0.048223607	0.838	4014	tags=49%, list=23%, signal=64%	
GOBP_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	GOBP_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL		21	0.6153375	1.8471769	0.0	0.05043054	0.854	3891	tags=67%, list=23%, signal=86%	
GOBP_SKIN_DEVELOPMENT	GOBP_SKIN_DEVELOPMENT		218	0.3906774	1.8462639	0.0	0.049977496	0.855	1695	tags=23%, list=10%, signal=25%	
GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS		20	0.6230278	1.8459164	0.0	0.04944065	0.859	1565	tags=35%, list=9%, signal=38%	
GOBP_CERAMIDE_TRANSPORT	GOBP_CERAMIDE_TRANSPORT		18	0.6433295	1.845181	0.0	0.049143445	0.861	676	tags=28%, list=4%, signal=29%	
GOBP_CARDIAC_SEPTUM_DEVELOPMENT	GOBP_CARDIAC_SEPTUM_DEVELOPMENT		101	0.4431731	1.8401432	0.0	0.05093465	0.873	3090	tags=36%, list=18%, signal=43%	
GOBP_CARDIAC_CHAMBER_DEVELOPMENT	GOBP_CARDIAC_CHAMBER_DEVELOPMENT		151	0.41439852	1.8390441	0.0	0.05071841	0.878	3776	tags=42%, list=22%, signal=53%	
GOBP_REGULATION_OF_HAIR_CYCLE	GOBP_REGULATION_OF_HAIR_CYCLE		24	0.5688001	1.8344859	0.0022371365	0.052796137	0.897	1427	tags=29%, list=8%, signal=32%	
GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION		23	0.5981951	1.8321835	0.0	0.05322359	0.903	2712	tags=39%, list=16%, signal=46%	
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION	GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION		47	0.50703907	1.8288711	0.0	0.054294262	0.912	4111	tags=51%, list=24%, signal=67%	
GOBP_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	GOBP_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE		46	0.5091577	1.8271052	0.0	0.054478865	0.917	1172	tags=28%, list=7%, signal=30%	
GOBP_MUSCLE_ORGAN_DEVELOPMENT	GOBP_MUSCLE_ORGAN_DEVELOPMENT		301	0.3785835	1.8251872	0.0	0.0545237	0.923	2662	tags=28%, list=16%, signal=32%	
GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS		52	0.49605986	1.8245114	0.0026455026	0.054386586	0.928	4287	tags=56%, list=25%, signal=74%	
GOBP_MULTICELLULAR_ORGANISMAL_SIGNALING	GOBP_MULTICELLULAR_ORGANISMAL_SIGNALING		134	0.42098522	1.8231436	0.0	0.054344986	0.928	3105	tags=35%, list=18%, signal=43%	
GOBP_STRIATED_MUSCLE_CONTRACTION	GOBP_STRIATED_MUSCLE_CONTRACTION		144	0.40822792	1.8230414	0.0	0.053634558	0.928	3947	tags=41%, list=23%, signal=53%	
GOBP_CARDIAC_MUSCLE_CONTRACTION	GOBP_CARDIAC_MUSCLE_CONTRACTION		113	0.4288825	1.8228062	0.0	0.053112954	0.931	3891	tags=42%, list=23%, signal=55%	
GOBP_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	GOBP_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS		29	0.54729074	1.8212157	0.0022883294	0.05334228	0.934	1896	tags=38%, list=11%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX		24	0.59476894	1.8206531	0.0023255814	0.052818403	0.936	3301	tags=46%, list=19%, signal=57%	
GOBP_ENDODERM_FORMATION	GOBP_ENDODERM_FORMATION		51	0.49163345	1.8200338	0.0	0.052595127	0.937	2695	tags=41%, list=16%, signal=49%	
GOBP_SYNCYTIUM_FORMATION	GOBP_SYNCYTIUM_FORMATION		52	0.5038904	1.8187711	0.0	0.05249431	0.941	2509	tags=29%, list=15%, signal=34%	
GOBP_NEURON_PROJECTION_GUIDANCE	GOBP_NEURON_PROJECTION_GUIDANCE		209	0.39234176	1.8176664	0.0	0.052560616	0.945	3248	tags=36%, list=19%, signal=44%	
GOBP_INNER_DYNEIN_ARM_ASSEMBLY	GOBP_INNER_DYNEIN_ARM_ASSEMBLY		15	0.65659523	1.8171101	0.0	0.052291464	0.946	599	tags=20%, list=4%, signal=21%	
GOBP_SYNAPSE_ASSEMBLY	GOBP_SYNAPSE_ASSEMBLY		161	0.4023647	1.809994	0.0	0.0558159	0.957	4335	tags=43%, list=25%, signal=58%	
GOBP_ENDODERMAL_CELL_DIFFERENTIATION	GOBP_ENDODERMAL_CELL_DIFFERENTIATION		43	0.50928086	1.8099614	0.0	0.055166665	0.957	2695	tags=40%, list=16%, signal=47%	
GOBP_CAMP_METABOLIC_PROCESS	GOBP_CAMP_METABOLIC_PROCESS		21	0.61764663	1.8074008	0.0022172949	0.05595001	0.963	3424	tags=57%, list=20%, signal=71%	
GOBP_CELLULAR_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	GOBP_CELLULAR_CARBOHYDRATE_BIOSYNTHETIC_PROCESS		65	0.46874362	1.8058128	0.0	0.056248877	0.965	1896	tags=29%, list=11%, signal=33%	
GOBP_CARDIOCYTE_DIFFERENTIATION	GOBP_CARDIOCYTE_DIFFERENTIATION		128	0.4215199	1.8052547	0.0	0.05591008	0.967	3409	tags=36%, list=20%, signal=45%	
GOBP_AORTA_DEVELOPMENT	GOBP_AORTA_DEVELOPMENT		56	0.48456278	1.8039365	0.0	0.055979993	0.969	4518	tags=54%, list=26%, signal=73%	
GOBP_REGULATION_OF_STEROL_TRANSPORT	GOBP_REGULATION_OF_STEROL_TRANSPORT		53	0.4856475	1.8028562	0.0024937657	0.056087665	0.969	3511	tags=36%, list=21%, signal=45%	
GOBP_PEPTIDE_CATABOLIC_PROCESS	GOBP_PEPTIDE_CATABOLIC_PROCESS		26	0.5698678	1.8009446	0.0049261083	0.056462277	0.97	2301	tags=42%, list=13%, signal=49%	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS	GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS		18	0.65227425	1.8002412	0.002375297	0.056192737	0.97	2283	tags=44%, list=13%, signal=51%	
GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE	GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE		53	0.4760591	1.7998941	0.0	0.055825554	0.971	4277	tags=45%, list=25%, signal=60%	
GOBP_HEART_MORPHOGENESIS	GOBP_HEART_MORPHOGENESIS		230	0.3862297	1.7977167	0.0	0.056511756	0.974	3429	tags=36%, list=20%, signal=44%	
GOBP_KERATINOCYTE_DIFFERENTIATION	GOBP_KERATINOCYTE_DIFFERENTIATION		99	0.43248126	1.7968255	0.0	0.056472823	0.974	2159	tags=27%, list=13%, signal=31%	
GOBP_AXON_DEVELOPMENT	GOBP_AXON_DEVELOPMENT		439	0.36037338	1.7946986	0.0	0.05693446	0.974	3248	tags=32%, list=19%, signal=38%	
GOBP_CELL_MATRIX_ADHESION	GOBP_CELL_MATRIX_ADHESION		219	0.38157597	1.7933583	0.0	0.05697572	0.974	3795	tags=39%, list=22%, signal=49%	
GOBP_CARDIAC_CONDUCTION	GOBP_CARDIAC_CONDUCTION		88	0.4311995	1.7889904	0.0	0.05857766	0.975	3211	tags=34%, list=19%, signal=42%	
GOBP_COLLAGEN_METABOLIC_PROCESS	GOBP_COLLAGEN_METABOLIC_PROCESS		89	0.4399945	1.7884393	0.0	0.058140393	0.975	2479	tags=33%, list=15%, signal=38%	
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE	GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE		401	0.35848725	1.7872888	0.0	0.05824114	0.976	2549	tags=25%, list=15%, signal=29%	
GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		30	0.5559104	1.7868382	0.0023419203	0.057896994	0.978	5508	tags=67%, list=32%, signal=98%	
GOBP_CELLULAR_GLUCAN_METABOLIC_PROCESS	GOBP_CELLULAR_GLUCAN_METABOLIC_PROCESS		63	0.45796323	1.7861853	0.0025510204	0.057576388	0.978	3328	tags=38%, list=19%, signal=47%	
GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION		23	0.5859194	1.7829988	0.0071090045	0.058796544	0.98	1525	tags=39%, list=9%, signal=43%	
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL		31	0.54328966	1.782388	0.002444988	0.058735974	0.98	601	tags=23%, list=4%, signal=23%	
GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS	GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS		60	0.4696714	1.7808107	0.0	0.05913251	0.982	4120	tags=58%, list=24%, signal=77%	
GOBP_SIGNALING_RECEPTOR_LIGAND_PRECURSOR_PROCESSING	GOBP_SIGNALING_RECEPTOR_LIGAND_PRECURSOR_PROCESSING		31	0.53265315	1.7800604	0.004761905	0.058980457	0.984	1769	tags=26%, list=10%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION		23	0.5738214	1.7764704	0.0044444446	0.06031321	0.988	848	tags=30%, list=5%, signal=32%	
GOBP_POLYSACCHARIDE_METABOLIC_PROCESS	GOBP_POLYSACCHARIDE_METABOLIC_PROCESS		91	0.4337988	1.7737579	0.0	0.06147514	0.99	2937	tags=34%, list=17%, signal=41%	
GOBP_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	GOBP_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION		33	0.53713775	1.7730364	0.0025062656	0.06140806	0.991	3647	tags=36%, list=21%, signal=46%	
GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION		63	0.4617252	1.772978	0.0	0.060890213	0.991	3391	tags=46%, list=20%, signal=57%	
GOBP_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	GOBP_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY		37	0.51876414	1.7718238	0.0	0.06110114	0.991	4111	tags=51%, list=24%, signal=67%	
GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD	GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD		18	0.61552864	1.7709144	0.0023255814	0.06112365	0.991	1172	tags=39%, list=7%, signal=42%	
GOBP_AUTOPHAGOSOME_ORGANIZATION	GOBP_AUTOPHAGOSOME_ORGANIZATION		111	0.41744092	1.7697222	0.0	0.06111911	0.992	3445	tags=29%, list=20%, signal=36%	
GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS	GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS		70	0.44564712	1.7682828	0.002770083	0.06165918	0.993	3373	tags=36%, list=20%, signal=44%	
GOBP_CARDIAC_CHAMBER_MORPHOGENESIS	GOBP_CARDIAC_CHAMBER_MORPHOGENESIS		110	0.42080954	1.7658793	0.0	0.062832765	0.993	3858	tags=49%, list=23%, signal=63%	
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT		284	0.36736757	1.7658001	0.0	0.06227506	0.993	4127	tags=37%, list=24%, signal=48%	
GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS	GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS		18	0.626962	1.7648801	0.0023640662	0.06236892	0.993	4083	tags=83%, list=24%, signal=109%	
GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE	GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE		16	0.6329274	1.7642556	0.011820331	0.062081646	0.993	2223	tags=56%, list=13%, signal=65%	
GOBP_REGULATION_OF_BLOOD_CIRCULATION	GOBP_REGULATION_OF_BLOOD_CIRCULATION		211	0.37973076	1.7605951	0.0	0.06393685	0.994	3278	tags=33%, list=19%, signal=41%	
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION	GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION		67	0.45340082	1.7562873	0.0	0.066081665	0.998	3891	tags=45%, list=23%, signal=58%	
GOBP_CELLULAR_COMPONENT_MAINTENANCE	GOBP_CELLULAR_COMPONENT_MAINTENANCE		60	0.4644975	1.7543902	0.0	0.06647259	0.998	3958	tags=43%, list=23%, signal=56%	
GOBP_DETECTION_OF_MECHANICAL_STIMULUS	GOBP_DETECTION_OF_MECHANICAL_STIMULUS		45	0.48884326	1.7542119	0.0026525198	0.06597587	0.998	2994	tags=40%, list=18%, signal=48%	
GOBP_CARTILAGE_DEVELOPMENT	GOBP_CARTILAGE_DEVELOPMENT		183	0.37751257	1.7534481	0.0	0.065824024	0.998	3557	tags=37%, list=21%, signal=46%	
GOBP_POSITIVE_REGULATION_OF_LIPID_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_LIPID_TRANSPORT		71	0.4473025	1.7523003	0.0	0.066102676	0.998	3532	tags=37%, list=21%, signal=46%	
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION		30	0.5262851	1.7475679	0.0046296297	0.06897682	0.998	1262	tags=30%, list=7%, signal=32%	
